# Time-averaged data for fix pressrun
# TimeStep v_P
202000 54.7608
203000 55.3827
204000 54.2442
205000 55.0411
206000 54.8845
207000 54.1193
208000 54.1743
209000 54.483
210000 54.9622
211000 54.4784
212000 54.6115
213000 54.5985
214000 54.3409
215000 54.2148
216000 54.2977
217000 54.5368
218000 54.4099
219000 54.4582
220000 54.6779
221000 54.795
222000 54.6358
223000 54.8869
224000 54.8085
225000 54.7048
226000 54.5959
227000 54.5865
228000 54.5734
229000 54.6687
230000 54.6227
231000 54.6151
232000 54.3842
233000 54.3955
234000 54.2163
235000 54.3604
236000 54.3682
237000 54.4331
238000 54.3153
239000 54.3261
240000 54.377
241000 54.3083
242000 54.1453
243000 54.2039
244000 54.2577
245000 54.2279
246000 54.2027
247000 54.3051
248000 54.2783
249000 54.2504
250000 54.2638
251000 54.0984
252000 54.1357
253000 54.2078
254000 54.1793
255000 54.1954
256000 54.1983
257000 54.2159
258000 54.1964
259000 54.1668
260000 54.0914
261000 54.05
262000 53.9929
263000 53.9994
264000 54.046
265000 54.046
266000 54.0554
267000 53.9758
268000 53.9719
269000 53.9876
270000 53.922
271000 53.9334
272000 53.9629
273000 54.0647
274000 54.07
275000 54.1544
276000 54.1693
277000 54.13
278000 54.1219
279000 54.0543
280000 54.0981
281000 54.0594
282000 53.9934
283000 54.0069
284000 53.9759
285000 53.9669
286000 53.9
287000 53.9546
288000 53.9546
289000 53.9407
290000 53.9454
291000 53.8784
292000 53.8654
293000 53.9074
294000 53.9043
295000 53.9
296000 53.8837
297000 53.881
298000 53.847
299000 53.8882
300000 53.8625
301000 53.8368
302000 53.8211
303000 53.8337
304000 53.848
305000 53.8424
306000 53.8543
307000 53.828
308000 53.8294
309000 53.8435
310000 53.8077
311000 53.816
312000 53.8153
313000 53.7809
314000 53.7705
315000 53.7557
316000 53.7427
317000 53.7501
318000 53.6994
319000 53.6765
320000 53.6777
321000 53.6492
322000 53.6662
323000 53.6879
324000 53.667
325000 53.6695
326000 53.6532
327000 53.658
328000 53.6611
329000 53.6436
330000 53.6879
331000 53.6763
332000 53.6738
333000 53.6731
334000 53.678
335000 53.6773
336000 53.677
337000 53.6569
338000 53.6777
339000 53.6861
340000 53.7057
341000 53.7555
342000 53.7526
343000 53.7674
344000 53.768
345000 53.7596
346000 53.751
347000 53.7549
348000 53.7668
349000 53.765
350000 53.7407
351000 53.7552
352000 53.7453
353000 53.7925
354000 53.7989
355000 53.8141
356000 53.7667
357000 53.7703
358000 53.79
359000 53.7684
360000 53.7731
361000 53.7957
362000 53.8195
363000 53.8064
364000 53.8126
365000 53.7984
366000 53.79
367000 53.7772
368000 53.7838
369000 53.7879
370000 53.7833
371000 53.8091
372000 53.8055
373000 53.7835
374000 53.8189
375000 53.8091
376000 53.8312
377000 53.8415
378000 53.8514
379000 53.8482
380000 53.8331
381000 53.8621
382000 53.8801
383000 53.8557
384000 53.8635
385000 53.8332
386000 53.8254
387000 53.8153
388000 53.8255
389000 53.8406
390000 53.8266
391000 53.8098
392000 53.8363
393000 53.8384
394000 53.8111
395000 53.8338
396000 53.8366
397000 53.8253
398000 53.8402
399000 53.8341
400000 53.8024
401000 53.8405
402000 53.838
403000 53.8512
404000 53.8508
405000 53.8748
406000 53.8785
407000 53.8723
408000 53.8694
409000 53.8556
410000 53.8639
411000 53.8568
412000 53.8605
413000 53.8623
414000 53.8634
415000 53.8464
416000 53.8165
417000 53.8205
418000 53.8085
419000 53.8055
420000 53.8057
421000 53.8069
422000 53.8211
423000 53.8392
424000 53.8428
425000 53.8559
426000 53.8487
427000 53.8675
428000 53.8792
429000 53.869
430000 53.8649
431000 53.8764
432000 53.8619
433000 53.8505
434000 53.8538
435000 53.8372
436000 53.8214
437000 53.8122
438000 53.8027
439000 53.7987
440000 53.7969
441000 53.7848
442000 53.7693
443000 53.7725
444000 53.77
445000 53.7628
446000 53.7645
447000 53.7774
448000 53.7655
449000 53.7551
450000 53.7535
451000 53.7667
452000 53.7574
453000 53.7517
454000 53.7393
455000 53.7236
456000 53.705
457000 53.7173
458000 53.734
459000 53.7356
460000 53.7345
461000 53.7308
462000 53.7322
463000 53.7238
464000 53.716
465000 53.7284
466000 53.7094
467000 53.7158
468000 53.7136
469000 53.7035
470000 53.7133
471000 53.7148
472000 53.7105
473000 53.6999
474000 53.6953
475000 53.6789
476000 53.6905
477000 53.6924
478000 53.6922
479000 53.6894
480000 53.692
481000 53.6932
482000 53.6825
483000 53.6689
484000 53.6755
485000 53.6799
486000 53.6884
487000 53.687
488000 53.672
489000 53.6919
490000 53.7125
491000 53.6965
492000 53.7002
493000 53.6977
494000 53.6861
495000 53.6836
496000 53.6833
497000 53.6786
498000 53.6862
499000 53.6835
500000 53.6989
501000 53.7057
502000 53.7099
503000 53.7089
504000 53.7086
505000 53.7178
506000 53.7174
507000 53.6999
508000 53.7127
509000 53.7177
510000 53.7118
511000 53.7132
512000 53.7118
513000 53.711
514000 53.6966
515000 53.706
516000 53.6933
517000 53.7096
518000 53.7069
519000 53.6925
520000 53.6834
521000 53.6828
522000 53.6923
523000 53.6856
524000 53.6953
525000 53.7041
526000 53.7048
527000 53.7076
528000 53.6956
529000 53.7054
530000 53.7103
531000 53.7174
532000 53.7115
533000 53.6983
534000 53.695
535000 53.7082
536000 53.7152
537000 53.7256
538000 53.7289
539000 53.7265
540000 53.7232
541000 53.7193
542000 53.714
543000 53.7177
544000 53.7167
545000 53.7125
546000 53.725
547000 53.7201
548000 53.7161
549000 53.7323
550000 53.7367
551000 53.7315
552000 53.7294
553000 53.7266
554000 53.7226
555000 53.7186
556000 53.7271
557000 53.7301
558000 53.7405
559000 53.7265
560000 53.7264
561000 53.7254
562000 53.7312
563000 53.7335
564000 53.7366
565000 53.739
566000 53.7581
567000 53.756
568000 53.7586
569000 53.7609
570000 53.7684
571000 53.7723
572000 53.7731
573000 53.7703
574000 53.7802
575000 53.7881
576000 53.7914
577000 53.7949
578000 53.7904
579000 53.7961
580000 53.7964
581000 53.7982
582000 53.8023
583000 53.8089
584000 53.8066
585000 53.8005
586000 53.8067
587000 53.8057
588000 53.8199
589000 53.8204
590000 53.8116
591000 53.8073
592000 53.8067
593000 53.8057
594000 53.8104
595000 53.8153
596000 53.8112
597000 53.808
598000 53.8173
599000 53.812
600000 53.8206
601000 53.8271
602000 53.8253
603000 53.8243
604000 53.8217
605000 53.8114
606000 53.8157
607000 53.8127
608000 53.8091
609000 53.8058
610000 53.794
611000 53.7938
612000 53.7929
613000 53.7826
614000 53.7808
615000 53.7806
616000 53.7698
617000 53.7779
618000 53.7853
619000 53.7948
620000 53.7921
621000 53.7972
622000 53.7926
623000 53.7954
624000 53.7961
625000 53.798
626000 53.801
627000 53.7943
628000 53.7893
629000 53.7945
630000 53.7935
631000 53.7919
632000 53.7876
633000 53.7857
634000 53.7972
635000 53.8011
636000 53.8121
637000 53.8156
638000 53.8196
639000 53.8251
640000 53.8243
641000 53.8165
642000 53.8258
643000 53.8225
644000 53.8272
645000 53.8386
646000 53.8482
647000 53.8485
648000 53.8524
649000 53.8555
650000 53.8637
651000 53.8681
652000 53.8671
653000 53.8704
654000 53.8577
655000 53.8561
656000 53.8473
657000 53.8496
658000 53.8526
659000 53.853
660000 53.8436
661000 53.8447
662000 53.8381
663000 53.8298
664000 53.8342
665000 53.8352
666000 53.8311
667000 53.8299
668000 53.8292
669000 53.822
670000 53.8328
671000 53.8312
672000 53.83
673000 53.8192
674000 53.8277
675000 53.8345
676000 53.8425
677000 53.8395
678000 53.8285
679000 53.8173
680000 53.8223
681000 53.8151
682000 53.8137
683000 53.8173
684000 53.8096
685000 53.8041
686000 53.7934
687000 53.7864
688000 53.7925
689000 53.7942
690000 53.7934
691000 53.7937
692000 53.7843
693000 53.791
694000 53.792
695000 53.791
696000 53.7967
697000 53.7846
698000 53.7887
699000 53.7759
700000 53.7752
701000 53.7736
702000 53.7752
703000 53.7733
704000 53.7731
705000 53.7703
706000 53.7772
707000 53.7772
708000 53.7825
709000 53.7828
710000 53.783
711000 53.7806
712000 53.7803
713000 53.7855
714000 53.7897
715000 53.7814
716000 53.7821
717000 53.7777
718000 53.7801
719000 53.7843
720000 53.7895
721000 53.7888
722000 53.7942
723000 53.7917
724000 53.789
725000 53.7937
726000 53.7909
727000 53.7891
728000 53.7888
729000 53.7939
730000 53.7883
731000 53.7909
732000 53.7993
733000 53.7983
734000 53.7989
735000 53.7957
736000 53.7958
737000 53.7987
738000 53.8001
739000 53.7991
740000 53.801
741000 53.7982
742000 53.801
743000 53.7989
744000 53.7952
745000 53.7981
746000 53.7986
747000 53.8064
748000 53.8052
749000 53.8098
750000 53.8035
751000 53.7997
752000 53.8012
753000 53.8011
754000 53.8035
755000 53.7971
756000 53.8015
757000 53.7964
758000 53.7968
759000 53.7993
760000 53.8019
761000 53.7982
762000 53.7986
763000 53.798
764000 53.7978
765000 53.7959
766000 53.7979
767000 53.8059
768000 53.81
769000 53.8097
770000 53.8069
771000 53.8095
772000 53.8121
773000 53.8111
774000 53.8171
775000 53.8179
776000 53.8212
777000 53.8224
778000 53.8301
779000 53.8232
780000 53.8297
781000 53.8287
782000 53.8231
783000 53.8237
784000 53.8336
785000 53.8305
786000 53.8326
787000 53.8337
788000 53.8327
789000 53.8328
790000 53.8326
791000 53.8341
792000 53.837
793000 53.8342
794000 53.832
795000 53.8284
796000 53.8342
797000 53.8386
798000 53.8396
799000 53.8412
800000 53.845
801000 53.8464
802000 53.8447
803000 53.8396
804000 53.8333
805000 53.8314
806000 53.8356
807000 53.8301
808000 53.8238
809000 53.8247
810000 53.8229
811000 53.8235
812000 53.8228
813000 53.8213
814000 53.8261
815000 53.8276
816000 53.8319
817000 53.8264
818000 53.8225
819000 53.8296
820000 53.8328
821000 53.8261
822000 53.8199
823000 53.8126
824000 53.8223
825000 53.8133
826000 53.8018
827000 53.805
828000 53.8027
829000 53.8045
830000 53.8129
831000 53.8165
832000 53.8218
833000 53.8174
834000 53.8286
835000 53.8221
836000 53.8284
837000 53.8349
838000 53.8333
839000 53.8365
840000 53.8314
841000 53.8303
842000 53.8272
843000 53.8236
844000 53.8219
845000 53.8145
846000 53.817
847000 53.8049
848000 53.8083
849000 53.8006
850000 53.7995
851000 53.7987
852000 53.7986
853000 53.7908
854000 53.7946
855000 53.7948
856000 53.7941
857000 53.8041
858000 53.8
859000 53.7954
860000 53.7965
861000 53.7942
862000 53.7962
863000 53.796
864000 53.7915
865000 53.7928
866000 53.7884
867000 53.788
868000 53.7864
869000 53.7816
870000 53.78
871000 53.7761
872000 53.7783
873000 53.7778
874000 53.7778
875000 53.7776
876000 53.7782
877000 53.7846
878000 53.7812
879000 53.7882
880000 53.7844
881000 53.7845
882000 53.7825
883000 53.7795
884000 53.7835
885000 53.7844
886000 53.7853
887000 53.7899
888000 53.7891
889000 53.793
890000 53.796
891000 53.7951
892000 53.7959
893000 53.7996
894000 53.7975
895000 53.7969
896000 53.7927
897000 53.7897
898000 53.7873
899000 53.7874
900000 53.7909
901000 53.793
902000 53.7947
903000 53.8013
904000 53.7987
905000 53.8018
906000 53.8057
907000 53.7987
908000 53.7994
909000 53.7978
910000 53.7978
911000 53.7951
912000 53.8056
913000 53.8079
914000 53.8125
915000 53.8171
916000 53.8213
917000 53.8195
918000 53.8186
919000 53.8248
920000 53.8201
921000 53.8247
922000 53.8207
923000 53.8239
924000 53.8256
925000 53.8191
926000 53.8129
927000 53.8123
928000 53.8081
929000 53.8051
930000 53.8105
931000 53.8066
932000 53.8111
933000 53.8104
934000 53.8112
935000 53.8155
936000 53.8127
937000 53.8114
938000 53.8126
939000 53.8098
940000 53.8146
941000 53.8075
942000 53.8125
943000 53.8169
944000 53.8115
945000 53.8126
946000 53.8157
947000 53.8165
948000 53.8108
949000 53.8125
950000 53.812
951000 53.8097
952000 53.81
953000 53.8093
954000 53.813
955000 53.8123
956000 53.8136
957000 53.8159
958000 53.8212
959000 53.8166
960000 53.8121
961000 53.8127
962000 53.8128
963000 53.8119
964000 53.8142
965000 53.8104
966000 53.8068
967000 53.8089
968000 53.8141
969000 53.819
970000 53.8175
971000 53.8298
972000 53.8279
973000 53.8275
974000 53.8301
975000 53.8304
976000 53.8317
977000 53.83
978000 53.8331
979000 53.8279
980000 53.8255
981000 53.8249
982000 53.8185
983000 53.8193
984000 53.8175
985000 53.8182
986000 53.8168
987000 53.8204
988000 53.8156
989000 53.816
990000 53.8152
991000 53.8097
992000 53.8084
993000 53.8088
994000 53.8052
995000 53.8038
996000 53.8002
997000 53.7956
998000 53.7964
999000 53.7934
1000000 53.7931
1001000 53.7951
1002000 53.7949
1003000 53.7937
1004000 53.7947
1005000 53.7974
1006000 53.8007
1007000 53.8013
1008000 53.8019
1009000 53.7958
1010000 53.7935
1011000 53.793
1012000 53.7905
1013000 53.7884
1014000 53.7991
1015000 53.7966
1016000 53.7931
1017000 53.7931
1018000 53.7944
1019000 53.7925
1020000 53.7917
1021000 53.7902
1022000 53.787
1023000 53.7912
1024000 53.7897
1025000 53.788
1026000 53.7923
1027000 53.7907
1028000 53.7917
1029000 53.7856
1030000 53.785
1031000 53.7846
1032000 53.7864
1033000 53.7906
1034000 53.7874
1035000 53.7825
1036000 53.7862
1037000 53.7804
1038000 53.7881
1039000 53.7866
1040000 53.7932
1041000 53.7923
1042000 53.7966
1043000 53.798
1044000 53.7888
1045000 53.7925
1046000 53.7918
1047000 53.7968
1048000 53.7947
1049000 53.7947
1050000 53.7959
1051000 53.7957
1052000 53.7954
1053000 53.7945
1054000 53.7919
1055000 53.7903
1056000 53.7924
1057000 53.7893
1058000 53.7879
1059000 53.7884
1060000 53.7829
1061000 53.7837
1062000 53.7804
1063000 53.7818
1064000 53.7889
1065000 53.786
1066000 53.7898
1067000 53.7867
1068000 53.7893
1069000 53.7877
1070000 53.7845
1071000 53.7851
