# Time-averaged data for fix pressrun
# TimeStep v_P
202000 202.27
203000 201.493
204000 201.927
205000 201.817
206000 202.472
207000 202.272
208000 202.395
209000 202.513
210000 202.867
211000 202.777
212000 202.556
213000 202.206
214000 202.047
215000 202.032
216000 201.952
217000 201.896
218000 201.837
219000 201.801
220000 201.918
221000 201.968
222000 201.747
223000 201.78
224000 201.957
225000 201.989
226000 201.913
227000 201.807
228000 201.912
229000 201.939
230000 201.967
231000 202.049
232000 201.989
233000 201.96
234000 202.007
235000 201.906
236000 201.841
237000 201.908
238000 201.843
239000 201.932
240000 201.954
241000 201.985
242000 201.921
243000 201.925
244000 202.033
245000 201.927
246000 201.903
247000 201.96
248000 202.035
249000 202.047
250000 202.065
251000 202.085
252000 202.091
253000 201.998
254000 201.997
255000 202.08
256000 202.092
257000 202.05
258000 202.075
259000 202.093
260000 202.03
261000 202.03
262000 202.072
263000 202.146
264000 202.153
265000 202.151
266000 202.211
267000 202.192
268000 202.194
269000 202.209
270000 202.186
271000 202.266
272000 202.281
273000 202.283
274000 202.32
275000 202.275
276000 202.264
277000 202.308
278000 202.262
279000 202.249
280000 202.24
281000 202.275
282000 202.249
283000 202.354
284000 202.348
285000 202.318
286000 202.328
287000 202.302
288000 202.34
289000 202.297
290000 202.27
291000 202.24
292000 202.258
293000 202.26
294000 202.271
295000 202.278
296000 202.314
297000 202.278
298000 202.27
299000 202.297
300000 202.302
301000 202.291
302000 202.289
303000 202.299
304000 202.297
305000 202.313
306000 202.319
307000 202.323
308000 202.337
309000 202.375
310000 202.406
311000 202.371
312000 202.381
313000 202.361
314000 202.374
315000 202.382
316000 202.41
317000 202.396
318000 202.408
319000 202.41
320000 202.418
321000 202.392
322000 202.414
323000 202.423
324000 202.42
325000 202.407
326000 202.388
327000 202.403
328000 202.374
329000 202.388
330000 202.374
331000 202.353
332000 202.357
333000 202.371
334000 202.4
335000 202.371
336000 202.425
337000 202.438
338000 202.435
339000 202.433
340000 202.42
341000 202.422
342000 202.411
343000 202.425
344000 202.421
