# Time-averaged data for fix energyrun
# TimeStep v_U
202000 44.192
203000 43.9533
204000 43.896
205000 43.9448
206000 43.9584
207000 43.9486
208000 43.971
209000 43.9703
210000 43.9702
211000 43.9835
212000 43.9822
213000 43.9445
214000 43.9378
215000 43.9471
216000 43.967
217000 43.9477
218000 43.9536
219000 43.9534
220000 43.9598
221000 43.9615
222000 43.9474
223000 43.9449
224000 43.9658
225000 43.9718
226000 43.9702
227000 43.9704
228000 43.978
229000 43.9813
230000 43.9797
231000 43.9789
232000 43.9695
233000 43.9627
234000 43.9581
235000 43.9511
236000 43.9485
237000 43.9552
238000 43.9527
239000 43.9601
240000 43.9622
241000 43.9569
242000 43.9552
243000 43.9605
244000 43.9638
245000 43.9557
246000 43.9603
247000 43.9584
248000 43.9655
249000 43.9643
250000 43.9652
251000 43.9743
252000 43.9702
253000 43.9674
254000 43.966
255000 43.9703
256000 43.9669
257000 43.9592
258000 43.9638
259000 43.9677
260000 43.9623
261000 43.9651
262000 43.9689
263000 43.9721
264000 43.9719
265000 43.9727
266000 43.9762
267000 43.9764
268000 43.9759
269000 43.972
270000 43.9693
271000 43.9715
272000 43.9711
273000 43.9717
274000 43.9745
275000 43.9701
276000 43.9709
277000 43.971
278000 43.967
279000 43.9675
280000 43.968
281000 43.9708
282000 43.9676
283000 43.974
284000 43.9725
285000 43.9711
286000 43.972
287000 43.9699
288000 43.9732
289000 43.9732
290000 43.9711
291000 43.9707
292000 43.9711
293000 43.9728
294000 43.9739
295000 43.9736
296000 43.9736
297000 43.9706
298000 43.9696
299000 43.9681
300000 43.9721
301000 43.9714
302000 43.9729
303000 43.9723
304000 43.9711
305000 43.9736
306000 43.9723
307000 43.9703
308000 43.9739
309000 43.9748
310000 43.976
311000 43.9711
312000 43.973
313000 43.9726
314000 43.9728
315000 43.9742
316000 43.9752
317000 43.9756
318000 43.9752
319000 43.9747
320000 43.9737
321000 43.9729
322000 43.9743
323000 43.9743
324000 43.9735
325000 43.9722
326000 43.9715
327000 43.972
328000 43.9687
329000 43.9707
330000 43.969
331000 43.9675
332000 43.9701
333000 43.9687
334000 43.9721
335000 43.9704
336000 43.9715
337000 43.9725
338000 43.9733
339000 43.9737
340000 43.9739
341000 43.9724
342000 43.9735
343000 43.9751
344000 43.9734
345000 43.9736
346000 43.9738
347000 43.974
348000 43.9743
349000 43.974
350000 43.9749
351000 43.9768
352000 43.9752
353000 43.9762
354000 43.9777
355000 43.979
356000 43.9779
357000 43.9772
358000 43.9767
359000 43.9789
360000 43.9772
361000 43.9771
362000 43.978
363000 43.9758
364000 43.9777
365000 43.9779
366000 43.9762
367000 43.9779
368000 43.9778
369000 43.977
370000 43.9753
371000 43.9734
372000 43.9742
373000 43.974
374000 43.974
375000 43.9744
376000 43.9732
377000 43.974
378000 43.9735
379000 43.9725
380000 43.9722
381000 43.9717
382000 43.9728
383000 43.9727
384000 43.9734
385000 43.9719
386000 43.9728
387000 43.9731
388000 43.9726
389000 43.9728
390000 43.9715
391000 43.9689
392000 43.9685
393000 43.9672
394000 43.968
395000 43.9685
396000 43.9687
397000 43.9686
398000 43.9687
399000 43.9696
400000 43.9687
401000 43.9684
402000 43.9679
403000 43.9686
404000 43.9674
405000 43.9681
406000 43.9692
407000 43.9685
408000 43.969
409000 43.9695
410000 43.9694
411000 43.9686
412000 43.9683
413000 43.9697
414000 43.9698
415000 43.9681
416000 43.9694
417000 43.9681
418000 43.9681
419000 43.9687
420000 43.9678
421000 43.9683
422000 43.9685
423000 43.9691
424000 43.9685
425000 43.9687
426000 43.9689
427000 43.9682
428000 43.9683
429000 43.9678
430000 43.9674
431000 43.9663
432000 43.9676
433000 43.9674
434000 43.9675
435000 43.9678
436000 43.9661
437000 43.9657
438000 43.9657
439000 43.9637
440000 43.9645
441000 43.9636
442000 43.9632
443000 43.963
444000 43.9632
445000 43.9635
446000 43.9626
447000 43.9624
448000 43.9612
449000 43.9619
450000 43.9617
451000 43.9603
452000 43.9607
453000 43.9611
454000 43.9602
455000 43.9591
456000 43.9599
457000 43.9598
