# Time-averaged data for fix energyrun
# TimeStep v_U
202000 48.4303
203000 48.6967
204000 48.6194
205000 48.5854
206000 48.6035
207000 48.5838
208000 48.5984
209000 48.5698
210000 48.5597
211000 48.5469
212000 48.536
213000 48.4966
214000 48.5122
215000 48.4916
216000 48.4868
217000 48.4906
218000 48.4733
219000 48.4824
220000 48.475
221000 48.5032
222000 48.5033
223000 48.5005
224000 48.4985
225000 48.5155
226000 48.5135
227000 48.5177
228000 48.5248
229000 48.5209
230000 48.5375
231000 48.544
232000 48.5446
233000 48.5487
234000 48.5545
235000 48.5591
236000 48.5591
237000 48.5563
238000 48.5537
239000 48.5569
240000 48.5642
241000 48.5608
242000 48.5681
243000 48.5683
244000 48.5683
245000 48.5667
246000 48.5684
247000 48.5739
248000 48.5759
249000 48.5813
250000 48.5803
251000 48.5832
252000 48.5843
253000 48.5816
254000 48.5794
255000 48.5663
256000 48.5665
257000 48.5612
258000 48.557
259000 48.5547
260000 48.5532
261000 48.5493
262000 48.5457
263000 48.5437
264000 48.5364
265000 48.5291
266000 48.5287
267000 48.53
268000 48.5243
269000 48.5227
270000 48.5248
271000 48.5261
272000 48.5283
273000 48.5338
274000 48.5298
275000 48.5286
276000 48.5273
277000 48.5315
278000 48.5355
279000 48.5357
280000 48.5276
281000 48.5272
282000 48.5297
283000 48.5319
284000 48.5284
285000 48.5309
286000 48.5302
287000 48.5286
288000 48.5268
289000 48.5242
290000 48.5263
291000 48.5281
292000 48.5279
293000 48.5283
294000 48.5308
295000 48.5294
296000 48.5307
297000 48.5309
298000 48.5264
299000 48.5266
300000 48.527
301000 48.5262
302000 48.528
303000 48.5285
304000 48.5319
305000 48.5327
306000 48.5315
307000 48.5332
308000 48.535
309000 48.5356
310000 48.5377
311000 48.5369
312000 48.5347
313000 48.5332
314000 48.5353
315000 48.5357
316000 48.5326
317000 48.5342
318000 48.5341
319000 48.5357
320000 48.5356
321000 48.5357
322000 48.5352
323000 48.5347
324000 48.5357
325000 48.5339
326000 48.5361
327000 48.5346
