# Time-averaged data for fix pressrun
# TimeStep v_P
252000 917.78
253000 922.485
254000 926.119
255000 922.642
256000 924.241
257000 927.536
258000 929.208
259000 928.043
260000 929.684
261000 930.501
262000 930.532
263000 930.819
264000 931.264
265000 931.34
266000 930.815
267000 930.614
268000 929.815
269000 929.585
270000 929.731
271000 930.038
272000 930.002
273000 929.908
274000 929.878
275000 930.435
276000 930.923
277000 930.677
278000 931.02
279000 931.088
280000 931.469
281000 931.239
282000 931.417
283000 931.591
284000 931.651
285000 931.546
286000 931.305
287000 931.591
288000 930.95
289000 930.968
290000 931.165
291000 930.848
292000 930.982
293000 930.475
294000 930.541
295000 930.454
296000 930.625
297000 930.941
298000 931.101
299000 931.267
300000 931.512
301000 931.626
302000 931.658
303000 931.629
304000 932.075
305000 931.799
306000 932.2
307000 931.917
308000 932.175
309000 932.253
310000 932.656
311000 932.721
312000 932.803
313000 933.016
314000 933.04
315000 933.033
316000 932.965
317000 932.759
318000 932.794
319000 932.866
320000 932.914
321000 932.824
322000 932.47
323000 932.427
324000 932.346
325000 932.237
326000 932.223
327000 932.3
328000 932.361
329000 932.433
330000 932.235
331000 932.29
332000 932.16
333000 932.235
334000 932.337
335000 932.472
336000 932.444
337000 932.599
338000 932.633
339000 932.641
340000 932.777
341000 932.94
342000 932.938
343000 932.92
344000 932.862
345000 933.012
346000 932.996
347000 932.859
348000 932.915
349000 932.895
350000 932.978
351000 932.9
352000 932.911
353000 932.86
354000 932.71
355000 932.681
356000 932.73
357000 932.565
358000 932.559
359000 932.679
360000 932.761
361000 932.639
362000 932.834
363000 932.759
364000 932.827
365000 932.916
366000 932.907
367000 933.011
368000 932.99
369000 933.063
370000 932.996
371000 932.963
372000 932.958
373000 933.061
374000 933.128
375000 933.159
376000 933.165
377000 933.174
378000 933.181
379000 933.226
380000 933.219
381000 933.231
382000 933.199
383000 933.287
384000 933.233
385000 933.266
386000 933.276
387000 933.211
388000 933.195
389000 933.221
390000 933.358
391000 933.435
392000 933.437
393000 933.518
394000 933.502
395000 933.534
396000 933.483
397000 933.506
398000 933.541
399000 933.564
400000 933.536
401000 933.606
402000 933.527
403000 933.649
404000 933.787
405000 933.86
406000 934.002
407000 934.008
408000 934.006
409000 933.979
410000 933.943
411000 933.851
412000 933.81
413000 933.834
414000 933.775
415000 933.809
416000 933.868
417000 933.77
418000 933.669
419000 933.679
420000 933.74
421000 933.708
422000 933.725
423000 933.649
424000 933.696
425000 933.712
426000 933.629
427000 933.587
428000 933.609
429000 933.56
430000 933.551
431000 933.529
432000 933.577
433000 933.658
434000 933.718
435000 933.767
436000 933.77
437000 933.786
438000 933.829
439000 933.92
440000 933.875
441000 933.833
442000 933.873
443000 933.848
444000 933.894
445000 933.84
446000 933.847
447000 933.852
448000 933.906
449000 933.866
450000 933.856
451000 933.865
452000 933.839
453000 933.86
454000 933.882
455000 933.832
456000 933.827
457000 933.707
458000 933.719
459000 933.713
460000 933.731
461000 933.688
462000 933.692
463000 933.685
464000 933.691
465000 933.695
466000 933.628
467000 933.617
468000 933.556
469000 933.575
470000 933.665
471000 933.703
472000 933.767
473000 933.808
474000 933.751
475000 933.796
476000 933.756
477000 933.817
478000 933.825
479000 933.795
480000 933.805
481000 933.849
482000 933.776
483000 933.73
484000 933.773
485000 933.765
486000 933.752
487000 933.788
488000 933.782
489000 933.78
490000 933.783
491000 933.846
492000 933.808
493000 933.827
494000 933.835
495000 933.837
496000 933.799
497000 933.76
498000 933.718
499000 933.705
500000 933.78
501000 933.698
502000 933.698
503000 933.686
504000 933.711
505000 933.75
506000 933.71
507000 933.678
508000 933.746
509000 933.744
510000 933.758
511000 933.772
512000 933.788
513000 933.749
514000 933.752
515000 933.774
516000 933.757
517000 933.721
518000 933.738
519000 933.744
520000 933.78
521000 933.726
522000 933.705
523000 933.783
524000 933.808
525000 933.834
526000 933.852
527000 933.801
528000 933.796
529000 933.815
530000 933.847
531000 933.881
532000 933.888
533000 933.903
534000 933.925
535000 933.916
536000 933.859
537000 933.869
538000 933.814
539000 933.785
540000 933.788
541000 933.746
542000 933.768
543000 933.79
544000 933.76
545000 933.797
546000 933.764
547000 933.691
548000 933.68
549000 933.702
550000 933.674
551000 933.624
552000 933.655
553000 933.711
554000 933.721
555000 933.728
556000 933.733
557000 933.703
558000 933.655
559000 933.626
560000 933.596
561000 933.607
562000 933.618
563000 933.6
564000 933.603
565000 933.612
566000 933.617
567000 933.604
568000 933.561
569000 933.544
570000 933.544
571000 933.586
572000 933.596
573000 933.568
574000 933.551
575000 933.576
576000 933.541
577000 933.516
578000 933.536
