# Time-averaged data for fix energyrun
# TimeStep v_U
202000 -36.5188
203000 -36.488
204000 -36.5725
205000 -36.4554
206000 -36.4763
207000 -36.4586
208000 -36.3796
209000 -36.3478
210000 -36.3169
211000 -36.2621
212000 -36.1785
213000 -36.1327
214000 -36.123
215000 -36.14
216000 -36.1611
217000 -36.1722
218000 -36.1552
219000 -36.1594
220000 -36.1918
221000 -36.2153
222000 -36.2264
223000 -36.2441
224000 -36.2534
225000 -36.2763
226000 -36.2946
227000 -36.3087
228000 -36.315
229000 -36.3262
230000 -36.3395
231000 -36.3344
232000 -36.3386
233000 -36.3329
234000 -36.3361
235000 -36.337
236000 -36.3224
237000 -36.308
238000 -36.2991
239000 -36.2961
240000 -36.2723
241000 -36.2564
242000 -36.2473
243000 -36.233
244000 -36.2334
245000 -36.2315
246000 -36.2328
247000 -36.2463
248000 -36.251
249000 -36.2316
250000 -36.2431
251000 -36.2468
252000 -36.2577
253000 -36.2776
254000 -36.2847
255000 -36.2937
256000 -36.2971
257000 -36.2862
258000 -36.2765
259000 -36.2744
260000 -36.2746
261000 -36.2777
262000 -36.2813
263000 -36.2893
264000 -36.3024
265000 -36.3094
266000 -36.3064
267000 -36.301
268000 -36.2928
269000 -36.293
270000 -36.2838
271000 -36.2814
272000 -36.2847
273000 -36.2893
274000 -36.2946
275000 -36.3011
276000 -36.3058
277000 -36.3141
278000 -36.3165
279000 -36.3225
280000 -36.3279
281000 -36.3262
282000 -36.328
283000 -36.3266
284000 -36.3275
285000 -36.3236
286000 -36.3189
287000 -36.3198
288000 -36.3263
289000 -36.3391
290000 -36.3447
291000 -36.3495
292000 -36.3488
293000 -36.353
294000 -36.3527
295000 -36.3501
296000 -36.3482
297000 -36.3511
298000 -36.3528
299000 -36.3572
300000 -36.36
301000 -36.3643
302000 -36.3737
303000 -36.3774
304000 -36.3798
305000 -36.3841
306000 -36.3809
307000 -36.376
308000 -36.3745
309000 -36.3835
310000 -36.3847
311000 -36.3848
312000 -36.3814
313000 -36.3774
314000 -36.3717
315000 -36.3737
316000 -36.3782
317000 -36.3775
318000 -36.3842
319000 -36.3842
320000 -36.3878
321000 -36.3944
322000 -36.4015
323000 -36.4043
324000 -36.4053
325000 -36.4085
326000 -36.4115
327000 -36.4159
328000 -36.4142
329000 -36.4139
330000 -36.4136
331000 -36.4141
332000 -36.4116
333000 -36.4081
334000 -36.4043
335000 -36.4004
336000 -36.4036
337000 -36.4051
338000 -36.403
339000 -36.4034
340000 -36.4032
341000 -36.4025
342000 -36.4003
343000 -36.3971
344000 -36.387
345000 -36.3837
346000 -36.3832
347000 -36.384
348000 -36.3802
349000 -36.38
350000 -36.3836
351000 -36.3837
352000 -36.384
353000 -36.3867
354000 -36.3856
355000 -36.3881
356000 -36.3915
357000 -36.3912
358000 -36.3931
359000 -36.392
360000 -36.3896
361000 -36.3881
362000 -36.3842
363000 -36.3836
364000 -36.3828
365000 -36.3785
366000 -36.3768
367000 -36.3744
368000 -36.3705
369000 -36.3692
370000 -36.3641
371000 -36.3634
372000 -36.365
373000 -36.3667
374000 -36.3702
375000 -36.3729
376000 -36.374
377000 -36.3762
378000 -36.3781
379000 -36.3786
380000 -36.3813
381000 -36.378
