# Time-averaged data for fix energyrun
# TimeStep v_U
202000 8.79497
203000 8.9636
204000 8.80707
205000 8.76883
206000 8.72348
207000 8.75198
208000 8.831
209000 8.83211
210000 8.84701
211000 8.78595
212000 8.8184
213000 8.88177
214000 8.95646
215000 8.97226
216000 8.99614
217000 9.05113
218000 9.10913
219000 9.13184
220000 9.16579
221000 9.18798
222000 9.18249
223000 9.2335
224000 9.2765
225000 9.31143
226000 9.35409
227000 9.37911
228000 9.4214
229000 9.448
230000 9.46008
231000 9.48598
232000 9.49469
233000 9.51359
234000 9.5097
235000 9.51783
236000 9.51775
237000 9.51899
238000 9.51403
239000 9.50585
240000 9.50341
241000 9.49827
242000 9.49231
243000 9.48857
244000 9.48868
245000 9.47201
246000 9.46438
247000 9.45518
248000 9.44631
249000 9.43488
250000 9.4215
251000 9.41225
252000 9.4096
253000 9.39711
254000 9.38862
255000 9.38616
256000 9.37556
257000 9.38337
258000 9.38708
259000 9.39677
260000 9.40481
261000 9.4059
262000 9.39574
263000 9.38591
264000 9.37142
265000 9.36582
266000 9.35402
267000 9.35403
268000 9.36375
269000 9.37273
270000 9.37439
271000 9.37324
272000 9.38288
273000 9.38924
274000 9.39609
275000 9.40333
276000 9.41073
277000 9.41144
278000 9.39573
279000 9.38256
280000 9.36337
281000 9.34957
282000 9.32938
283000 9.3212
284000 9.31841
285000 9.30513
286000 9.29748
287000 9.28987
288000 9.28165
289000 9.27189
290000 9.25911
291000 9.25621
292000 9.24427
293000 9.23348
294000 9.22264
295000 9.21712
296000 9.20873
297000 9.19871
298000 9.18954
299000 9.17344
300000 9.16067
301000 9.14596
302000 9.13392
303000 9.13237
304000 9.13362
305000 9.13438
306000 9.1363
307000 9.13329
308000 9.1304
309000 9.12728
310000 9.12588
311000 9.12002
312000 9.1115
313000 9.10364
314000 9.0991
315000 9.09801
316000 9.10028
317000 9.10038
318000 9.09476
319000 9.09939
320000 9.09829
321000 9.09451
322000 9.09094
323000 9.08906
324000 9.08654
325000 9.07946
326000 9.07111
327000 9.06577
328000 9.06488
329000 9.06119
330000 9.06326
331000 9.06394
332000 9.0647
333000 9.0612
334000 9.05849
335000 9.05323
336000 9.04358
337000 9.04227
338000 9.04229
339000 9.04274
340000 9.04224
341000 9.04679
342000 9.05235
343000 9.05685
344000 9.06001
345000 9.05852
346000 9.05379
347000 9.05121
348000 9.04915
349000 9.04832
350000 9.04498
351000 9.04325
352000 9.0368
353000 9.03289
354000 9.03501
355000 9.03875
356000 9.04092
357000 9.04305
358000 9.04308
359000 9.04172
360000 9.04206
361000 9.04249
362000 9.04771
363000 9.05334
364000 9.05913
365000 9.06944
366000 9.07595
367000 9.08571
368000 9.09472
369000 9.09936
370000 9.10148
371000 9.10488
372000 9.10931
373000 9.10696
374000 9.10789
375000 9.10624
376000 9.10422
377000 9.10833
378000 9.10768
379000 9.10658
380000 9.10507
381000 9.10222
382000 9.09836
383000 9.09791
384000 9.09881
385000 9.09845
386000 9.09993
387000 9.09993
388000 9.10072
389000 9.10158
390000 9.1031
391000 9.10744
392000 9.10898
393000 9.1132
394000 9.11729
395000 9.11999
396000 9.11914
397000 9.11801
398000 9.11556
399000 9.11626
400000 9.11393
401000 9.11312
402000 9.10994
403000 9.10878
404000 9.10973
405000 9.11114
406000 9.11099
407000 9.11029
408000 9.11057
409000 9.10726
410000 9.10394
411000 9.10207
412000 9.09706
413000 9.09212
414000 9.08739
415000 9.08453
416000 9.08139
417000 9.08035
418000 9.07965
419000 9.07993
420000 9.08
421000 9.08193
422000 9.08445
423000 9.0862
424000 9.08763
425000 9.0886
426000 9.08587
427000 9.0811
428000 9.07752
429000 9.07354
430000 9.06797
431000 9.06476
432000 9.06225
433000 9.05932
434000 9.05451
435000 9.04983
436000 9.0474
437000 9.04314
438000 9.03804
439000 9.03129
440000 9.02566
441000 9.02011
442000 9.01756
443000 9.01562
444000 9.01324
445000 9.00787
446000 9.00202
447000 8.99649
448000 8.99501
449000 8.99236
450000 8.99191
451000 8.98884
452000 8.9873
453000 8.98361
454000 8.98021
455000 8.97529
456000 8.97297
457000 8.96946
458000 8.96337
459000 8.9577
460000 8.95461
461000 8.94918
462000 8.94689
463000 8.94233
464000 8.94058
465000 8.93804
466000 8.93239
467000 8.92808
468000 8.92329
469000 8.92098
470000 8.91971
471000 8.91929
472000 8.91855
473000 8.91628
474000 8.91425
475000 8.91351
476000 8.91215
477000 8.9095
478000 8.90859
479000 8.90829
480000 8.90755
481000 8.90847
482000 8.90767
483000 8.90681
484000 8.90713
485000 8.9076
486000 8.91172
487000 8.91357
488000 8.91558
489000 8.91718
490000 8.92031
491000 8.92228
492000 8.92662
493000 8.93078
494000 8.93345
495000 8.93599
496000 8.93472
497000 8.93533
498000 8.93736
499000 8.93605
500000 8.93603
501000 8.93674
502000 8.93651
503000 8.93678
504000 8.93492
505000 8.93435
506000 8.93331
507000 8.93186
508000 8.93242
509000 8.93204
510000 8.93285
511000 8.93312
512000 8.931
513000 8.93063
514000 8.92856
515000 8.92519
516000 8.91955
517000 8.91533
518000 8.91258
519000 8.91014
520000 8.90962
521000 8.9106
522000 8.9133
523000 8.91419
524000 8.91594
525000 8.91679
526000 8.91715
527000 8.91911
528000 8.9213
529000 8.92101
530000 8.9207
531000 8.92226
532000 8.92466
533000 8.92786
534000 8.93054
535000 8.92922
536000 8.9288
537000 8.92681
538000 8.92537
539000 8.92469
540000 8.92468
541000 8.92435
542000 8.92347
543000 8.92303
544000 8.925
545000 8.92572
546000 8.92704
547000 8.92841
548000 8.92875
549000 8.92788
550000 8.92631
551000 8.92629
552000 8.92523
553000 8.92403
554000 8.92227
555000 8.91894
556000 8.91557
557000 8.91382
558000 8.91382
559000 8.91442
560000 8.91588
561000 8.91818
562000 8.9204
563000 8.92246
564000 8.92241
565000 8.92264
566000 8.92462
567000 8.92747
568000 8.92986
569000 8.9311
570000 8.93077
571000 8.9304
572000 8.93037
573000 8.93099
574000 8.92965
575000 8.93051
576000 8.93076
577000 8.92973
578000 8.92886
579000 8.92663
580000 8.92413
581000 8.92189
582000 8.91829
583000 8.9162
584000 8.91438
585000 8.91341
586000 8.91389
587000 8.91464
588000 8.91563
589000 8.91455
590000 8.9137
591000 8.91298
592000 8.91158
593000 8.91185
594000 8.91157
595000 8.91014
596000 8.90946
597000 8.90916
598000 8.90841
599000 8.90946
600000 8.91061
601000 8.91311
602000 8.91313
603000 8.91424
604000 8.91536
605000 8.91639
606000 8.91843
607000 8.91965
608000 8.92112
609000 8.92271
610000 8.92267
611000 8.92237
612000 8.92227
613000 8.92231
