# Time-averaged data for fix energyrun
# TimeStep v_U
202000 45.6555
203000 45.7821
204000 45.7313
205000 45.7671
206000 45.7605
207000 45.788
208000 45.8029
209000 45.8259
210000 45.8281
211000 45.7815
212000 45.7979
213000 45.7736
214000 45.7917
215000 45.8178
216000 45.8219
217000 45.8345
218000 45.836
219000 45.8257
220000 45.8342
221000 45.8249
222000 45.8311
223000 45.8289
224000 45.8427
225000 45.8535
226000 45.8619
227000 45.8598
228000 45.8689
229000 45.8743
230000 45.8594
231000 45.859
232000 45.8582
233000 45.8543
234000 45.8623
235000 45.8588
236000 45.8463
237000 45.8573
238000 45.8595
239000 45.8591
240000 45.8567
241000 45.8623
242000 45.8545
243000 45.8557
244000 45.8581
245000 45.8603
246000 45.8672
247000 45.8647
248000 45.8688
249000 45.8687
250000 45.8568
251000 45.8553
252000 45.8539
253000 45.8446
254000 45.8437
255000 45.8469
256000 45.84
257000 45.8445
258000 45.8384
259000 45.8427
260000 45.8455
261000 45.8512
262000 45.8518
263000 45.8528
264000 45.8489
265000 45.8454
266000 45.8467
267000 45.8429
268000 45.8436
269000 45.844
270000 45.8459
271000 45.8443
272000 45.8475
273000 45.8518
274000 45.852
275000 45.8499
276000 45.8556
277000 45.8566
278000 45.8535
279000 45.8507
280000 45.8546
281000 45.8523
282000 45.8551
283000 45.8553
284000 45.8569
285000 45.8598
286000 45.857
287000 45.8551
288000 45.8548
289000 45.8539
290000 45.8522
291000 45.8531
292000 45.849
293000 45.8506
294000 45.8521
295000 45.8521
296000 45.8518
297000 45.8545
298000 45.8514
299000 45.8499
300000 45.8503
301000 45.8513
302000 45.8478
303000 45.8466
304000 45.8478
305000 45.8445
306000 45.8448
307000 45.8446
308000 45.8449
309000 45.8452
310000 45.8441
311000 45.8465
312000 45.8468
313000 45.8465
314000 45.8454
315000 45.8461
316000 45.8464
317000 45.846
318000 45.8424
319000 45.8415
320000 45.8447
321000 45.8474
322000 45.8497
323000 45.8473
324000 45.8488
325000 45.8465
326000 45.8453
327000 45.8455
328000 45.8451
329000 45.8439
330000 45.8442
331000 45.843
332000 45.8402
333000 45.8387
334000 45.8397
335000 45.8413
336000 45.8399
337000 45.84
338000 45.8407
339000 45.8404
340000 45.8415
341000 45.8415
342000 45.8433
343000 45.845
344000 45.8452
345000 45.8448
346000 45.842
347000 45.8414
348000 45.8421
349000 45.8401
350000 45.8398
351000 45.8393
352000 45.8419
353000 45.8403
354000 45.8402
355000 45.8361
356000 45.8356
357000 45.8344
358000 45.8359
359000 45.8358
360000 45.8345
361000 45.8362
362000 45.8354
363000 45.8353
364000 45.8345
365000 45.8322
366000 45.8341
367000 45.8351
368000 45.8364
369000 45.8363
370000 45.8372
371000 45.836
372000 45.8375
373000 45.8384
374000 45.8389
375000 45.8376
376000 45.8381
377000 45.838
378000 45.8388
379000 45.839
380000 45.8385
381000 45.8379
382000 45.8373
383000 45.8368
384000 45.836
385000 45.8355
386000 45.8368
387000 45.8378
388000 45.8373
389000 45.8377
390000 45.8397
391000 45.8403
392000 45.8398
393000 45.839
394000 45.8377
395000 45.8356
396000 45.8347
397000 45.8368
398000 45.8359
399000 45.8361
400000 45.8366
401000 45.8381
402000 45.8388
403000 45.8381
404000 45.8379
405000 45.8379
406000 45.836
407000 45.8365
408000 45.8372
409000 45.8354
410000 45.836
411000 45.8338
412000 45.8353
413000 45.8349
414000 45.8332
415000 45.8329
416000 45.8339
417000 45.8344
418000 45.8353
419000 45.8362
420000 45.8363
421000 45.837
422000 45.8371
423000 45.8389
424000 45.8383
425000 45.8398
426000 45.8397
427000 45.8403
428000 45.8401
429000 45.8402
430000 45.8392
431000 45.8384
432000 45.8372
433000 45.8377
434000 45.8369
435000 45.8349
436000 45.8364
437000 45.8363
438000 45.8375
439000 45.8365
440000 45.8362
441000 45.8355
442000 45.8367
443000 45.8369
444000 45.8362
445000 45.8348
446000 45.8347
447000 45.8339
448000 45.8341
449000 45.8342
450000 45.8331
451000 45.8324
452000 45.8334
453000 45.8334
454000 45.8336
455000 45.8332
456000 45.8322
457000 45.8315
458000 45.8327
459000 45.8323
460000 45.8335
461000 45.8324
462000 45.8312
463000 45.8318
464000 45.8314
465000 45.8309
466000 45.8307
467000 45.8305
468000 45.8302
469000 45.8289
470000 45.8288
471000 45.829
472000 45.8285
473000 45.8302
474000 45.83
475000 45.8284
476000 45.8287
477000 45.828
478000 45.826
479000 45.826
480000 45.8251
481000 45.826
482000 45.8249
483000 45.8249
484000 45.8245
485000 45.8248
486000 45.8247
487000 45.8234
488000 45.8236
489000 45.8238
490000 45.8251
491000 45.8252
492000 45.8263
493000 45.8259
494000 45.8257
495000 45.8264
496000 45.8265
497000 45.8259
498000 45.8269
499000 45.8269
500000 45.8257
501000 45.8253
502000 45.825
503000 45.8247
504000 45.825
505000 45.8247
506000 45.8246
507000 45.8243
508000 45.8236
509000 45.8246
510000 45.8241
511000 45.8241
512000 45.8239
513000 45.8237
514000 45.8237
515000 45.8229
516000 45.8229
517000 45.8232
518000 45.8225
519000 45.8224
520000 45.8229
521000 45.8237
522000 45.8231
523000 45.8238
524000 45.8242
525000 45.8246
526000 45.8243
527000 45.8236
528000 45.8239
529000 45.8244
530000 45.8244
531000 45.8249
532000 45.8249
533000 45.8248
534000 45.8242
535000 45.8237
536000 45.8247
537000 45.8241
538000 45.8234
539000 45.8234
540000 45.8233
541000 45.8227
542000 45.8228
543000 45.8229
544000 45.8218
545000 45.8222
546000 45.8225
547000 45.8234
548000 45.8226
549000 45.8223
550000 45.8213
551000 45.8211
552000 45.8209
553000 45.8208
554000 45.82
555000 45.8201
556000 45.8199
557000 45.8193
558000 45.8188
559000 45.819
560000 45.8191
561000 45.8186
562000 45.8186
563000 45.8195
564000 45.8193
565000 45.8202
566000 45.8199
567000 45.8198
568000 45.8206
569000 45.8202
570000 45.8206
571000 45.8202
572000 45.8206
573000 45.8216
574000 45.8202
575000 45.8204
576000 45.8198
577000 45.8199
578000 45.8204
579000 45.8194
580000 45.82
581000 45.8205
582000 45.8214
583000 45.821
584000 45.8205
585000 45.8199
586000 45.8189
587000 45.8185
588000 45.8184
589000 45.8179
590000 45.8178
591000 45.8175
592000 45.8176
593000 45.8182
594000 45.8176
595000 45.8168
596000 45.8162
597000 45.8158
598000 45.8163
599000 45.8166
600000 45.8165
601000 45.8164
602000 45.816
603000 45.8167
604000 45.8167
605000 45.8172
606000 45.8178
607000 45.8175
608000 45.8168
609000 45.8172
610000 45.8167
611000 45.8168
612000 45.8176
613000 45.8179
614000 45.8182
615000 45.8176
616000 45.8188
617000 45.8187
618000 45.8193
619000 45.8196
620000 45.8191
621000 45.8193
622000 45.8194
623000 45.819
624000 45.8183
625000 45.8187
626000 45.819
627000 45.8186
628000 45.8181
629000 45.8179
630000 45.8178
631000 45.8178
632000 45.8171
633000 45.8175
634000 45.8177
635000 45.8176
636000 45.8174
637000 45.817
638000 45.818
639000 45.8185
640000 45.8181
641000 45.8184
642000 45.8188
643000 45.8192
644000 45.8196
645000 45.8197
646000 45.8202
647000 45.8198
648000 45.8208
649000 45.8209
650000 45.8201
651000 45.8204
652000 45.8201
653000 45.8201
654000 45.82
655000 45.8207
656000 45.8206
657000 45.82
658000 45.8206
659000 45.8206
660000 45.8201
661000 45.8205
662000 45.8195
663000 45.8192
664000 45.8191
665000 45.8191
666000 45.82
667000 45.8204
668000 45.8203
669000 45.821
670000 45.8213
671000 45.8211
672000 45.8221
673000 45.8212
674000 45.8214
675000 45.8209
676000 45.8217
677000 45.8215
678000 45.8223
679000 45.8217
680000 45.8218
681000 45.8218
682000 45.8214
683000 45.8215
684000 45.8219
685000 45.8217
686000 45.8211
687000 45.8219
688000 45.8219
689000 45.8233
690000 45.8231
691000 45.8237
692000 45.8236
693000 45.8234
694000 45.8237
695000 45.8238
696000 45.824
697000 45.8237
698000 45.8243
699000 45.8241
700000 45.8246
701000 45.8249
702000 45.825
703000 45.8245
704000 45.8242
705000 45.8242
706000 45.8242
707000 45.8244
708000 45.8246
709000 45.8248
710000 45.8241
711000 45.8237
712000 45.8234
713000 45.8229
714000 45.823
715000 45.8227
716000 45.8225
717000 45.8227
718000 45.823
719000 45.8234
720000 45.8225
721000 45.8223
722000 45.8229
723000 45.8224
724000 45.8222
725000 45.8221
726000 45.8218
727000 45.8212
728000 45.8217
729000 45.8218
730000 45.8212
731000 45.821
732000 45.8209
733000 45.8203
734000 45.8207
735000 45.8208
736000 45.8208
737000 45.8211
738000 45.8211
739000 45.8211
740000 45.8219
741000 45.8223
742000 45.823
743000 45.823
744000 45.8221
745000 45.8225
746000 45.8219
747000 45.8219
748000 45.8226
749000 45.8226
750000 45.8219
751000 45.8221
752000 45.8226
753000 45.8229
754000 45.8219
755000 45.8221
756000 45.8219
757000 45.8219
758000 45.8218
759000 45.8211
760000 45.8216
761000 45.8214
762000 45.8211
763000 45.8206
764000 45.8204
765000 45.8205
766000 45.8209
767000 45.8214
768000 45.8214
769000 45.8216
770000 45.822
771000 45.8214
772000 45.8217
773000 45.8217
774000 45.8222
775000 45.8221
776000 45.822
777000 45.8214
778000 45.8218
779000 45.8216
780000 45.8217
781000 45.8212
782000 45.8209
783000 45.82
784000 45.8199
785000 45.8202
786000 45.82
787000 45.8207
788000 45.8212
789000 45.8217
790000 45.8219
791000 45.8215
792000 45.8216
793000 45.8216
794000 45.8218
795000 45.8215
796000 45.8218
797000 45.8218
798000 45.8218
799000 45.8215
800000 45.821
801000 45.8214
802000 45.8216
803000 45.8221
804000 45.8219
805000 45.822
806000 45.8222
807000 45.8217
808000 45.8214
809000 45.821
810000 45.8214
811000 45.8215
812000 45.8216
813000 45.8215
814000 45.8218
815000 45.8214
816000 45.8211
817000 45.8213
818000 45.8209
819000 45.8214
820000 45.8209
821000 45.821
822000 45.8208
823000 45.8207
824000 45.8213
825000 45.821
826000 45.8205
