# Time-averaged data for fix energyrun
# TimeStep v_U
202000 42.7389
203000 42.5297
204000 42.639
205000 42.6381
206000 42.7001
207000 42.6835
208000 42.6966
209000 42.688
210000 42.6617
211000 42.6386
212000 42.6397
213000 42.6368
214000 42.6563
215000 42.6377
216000 42.6277
217000 42.649
218000 42.6396
219000 42.638
220000 42.6461
221000 42.636
222000 42.6429
223000 42.6401
224000 42.6597
225000 42.6484
226000 42.6498
227000 42.6454
228000 42.6392
229000 42.647
230000 42.6467
231000 42.6527
232000 42.6587
233000 42.668
234000 42.6678
235000 42.662
236000 42.6681
237000 42.6716
238000 42.6713
239000 42.6705
240000 42.6737
241000 42.6665
242000 42.6694
243000 42.673
244000 42.6679
245000 42.6755
246000 42.6782
247000 42.668
248000 42.6714
249000 42.6742
250000 42.6647
251000 42.6665
252000 42.668
253000 42.6719
254000 42.6667
255000 42.6664
256000 42.6646
257000 42.6679
258000 42.6673
259000 42.67
260000 42.6751
261000 42.6785
262000 42.6749
263000 42.6763
264000 42.6771
265000 42.6787
266000 42.6771
267000 42.6825
268000 42.6807
269000 42.6827
270000 42.6804
271000 42.6788
272000 42.6819
273000 42.6842
274000 42.684
275000 42.6804
276000 42.6821
277000 42.6839
278000 42.6812
279000 42.6836
280000 42.6845
281000 42.6811
282000 42.6843
283000 42.6845
284000 42.6872
285000 42.6844
286000 42.683
287000 42.6872
288000 42.6888
289000 42.6904
290000 42.6893
291000 42.6916
292000 42.6926
293000 42.691
294000 42.69
295000 42.6887
296000 42.6922
297000 42.6891
298000 42.6889
299000 42.6896
300000 42.691
301000 42.6907
302000 42.6897
303000 42.6882
304000 42.6852
305000 42.6897
306000 42.6913
307000 42.6895
308000 42.6903
309000 42.6893
310000 42.689
311000 42.6888
312000 42.6882
313000 42.6869
314000 42.6869
315000 42.6864
316000 42.6857
317000 42.6868
318000 42.6849
319000 42.6838
320000 42.6832
321000 42.6836
322000 42.6844
323000 42.6831
324000 42.6847
325000 42.6853
326000 42.6851
327000 42.6854
328000 42.6838
329000 42.684
330000 42.6833
331000 42.6843
332000 42.6833
333000 42.6847
334000 42.6854
335000 42.6842
336000 42.6848
337000 42.6857
338000 42.6867
339000 42.6863
340000 42.6882
341000 42.6858
342000 42.6874
343000 42.6859
344000 42.6861
345000 42.6849
346000 42.6852
347000 42.685
348000 42.6854
