# Time-averaged data for fix pressrun
# TimeStep v_P
202000 50.6888
203000 50.388
204000 50.2139
205000 50.3967
206000 51.0158
207000 51.1971
208000 51.3971
209000 51.2401
210000 51.2903
211000 51.0473
212000 51.0998
213000 50.921
214000 50.9312
215000 50.8899
216000 51.1225
217000 51.0301
218000 51.1171
219000 51.2102
220000 51.1898
221000 50.9671
222000 51.1177
223000 51.0981
224000 51.1397
225000 51.0512
226000 51.0127
227000 50.9674
228000 50.9063
229000 50.9986
230000 51.0919
231000 51
232000 50.9385
233000 51.0097
234000 51.04
235000 51.0099
236000 51.0285
237000 51.1547
238000 51.1403
239000 51.1213
240000 51.1047
241000 51.0603
242000 50.9994
243000 50.9762
244000 51.0039
245000 51.0031
246000 50.9656
247000 50.9512
248000 50.935
249000 50.8756
250000 50.8435
251000 50.8075
252000 50.8027
253000 50.7572
254000 50.7962
255000 50.7173
256000 50.7411
257000 50.6646
258000 50.671
259000 50.6936
260000 50.6889
261000 50.6625
262000 50.6451
263000 50.6508
264000 50.5998
265000 50.5399
266000 50.5348
267000 50.5047
268000 50.5046
269000 50.5102
270000 50.5039
271000 50.4839
272000 50.4803
273000 50.4789
274000 50.5168
275000 50.5056
276000 50.5123
277000 50.5367
278000 50.518
279000 50.5583
280000 50.5756
281000 50.5398
282000 50.5615
283000 50.5746
284000 50.6211
285000 50.6528
286000 50.6777
287000 50.6774
288000 50.665
289000 50.6296
290000 50.6186
291000 50.6028
292000 50.6046
293000 50.6296
294000 50.6232
295000 50.6122
296000 50.5914
297000 50.5873
298000 50.6332
299000 50.6061
300000 50.6376
301000 50.6389
302000 50.6201
303000 50.6166
304000 50.622
305000 50.657
306000 50.6511
307000 50.6696
308000 50.6658
309000 50.6517
310000 50.6553
311000 50.6468
312000 50.6573
313000 50.6529
314000 50.6279
315000 50.622
316000 50.6274
317000 50.6331
318000 50.6346
319000 50.6507
320000 50.6311
321000 50.6196
322000 50.5899
323000 50.5763
324000 50.5763
325000 50.5707
326000 50.5655
327000 50.5539
328000 50.5485
329000 50.5621
330000 50.5211
331000 50.4948
332000 50.5013
333000 50.4947
334000 50.4887
335000 50.5206
336000 50.4966
337000 50.491
338000 50.4593
339000 50.4627
340000 50.4503
341000 50.4548
342000 50.453
343000 50.4541
344000 50.4534
345000 50.4492
346000 50.4375
347000 50.4326
348000 50.4348
349000 50.4187
350000 50.4305
351000 50.4398
352000 50.4738
353000 50.4599
354000 50.4613
355000 50.4481
356000 50.4552
357000 50.4374
358000 50.4374
359000 50.4181
360000 50.3972
361000 50.4111
362000 50.4025
363000 50.4031
364000 50.4078
365000 50.4067
366000 50.4325
367000 50.4118
368000 50.3976
369000 50.4006
370000 50.4134
371000 50.4109
372000 50.4082
373000 50.3943
374000 50.4083
375000 50.4011
376000 50.4039
377000 50.4207
378000 50.4222
379000 50.4228
380000 50.4256
381000 50.4199
382000 50.4108
383000 50.4041
384000 50.4232
385000 50.4302
386000 50.4355
387000 50.4525
388000 50.4381
389000 50.4402
390000 50.4516
391000 50.448
392000 50.4418
393000 50.4368
394000 50.4389
395000 50.4408
396000 50.4351
397000 50.4335
398000 50.4184
399000 50.396
400000 50.3907
401000 50.3789
402000 50.3704
403000 50.3732
404000 50.3588
405000 50.3614
406000 50.364
407000 50.3613
408000 50.3791
409000 50.3875
410000 50.3884
411000 50.3984
412000 50.3957
413000 50.3961
414000 50.3976
415000 50.3811
416000 50.388
417000 50.3894
418000 50.4021
419000 50.4025
420000 50.4194
421000 50.4252
422000 50.432
423000 50.4337
424000 50.435
425000 50.4426
426000 50.4529
427000 50.4603
428000 50.4799
429000 50.488
430000 50.4873
431000 50.4901
432000 50.4619
433000 50.4669
434000 50.4686
435000 50.4599
436000 50.4653
437000 50.4614
438000 50.4737
439000 50.4573
440000 50.4591
441000 50.4614
442000 50.463
443000 50.4737
444000 50.4696
445000 50.4691
446000 50.4705
447000 50.4761
448000 50.4778
449000 50.4796
450000 50.4731
451000 50.4711
452000 50.4823
453000 50.4839
454000 50.4896
455000 50.4888
456000 50.4907
457000 50.4956
458000 50.4924
459000 50.4792
460000 50.4762
461000 50.467
462000 50.4719
463000 50.4803
464000 50.4796
465000 50.4847
466000 50.4766
467000 50.4756
468000 50.4777
469000 50.4674
470000 50.4626
471000 50.4644
472000 50.4604
473000 50.4635
474000 50.4553
475000 50.4662
476000 50.4731
477000 50.4778
478000 50.4828
479000 50.4797
480000 50.4868
481000 50.4937
482000 50.5003
483000 50.5134
484000 50.5111
485000 50.5237
486000 50.524
487000 50.5163
488000 50.5181
489000 50.5201
490000 50.523
491000 50.5315
492000 50.5375
493000 50.545
494000 50.5368
495000 50.527
496000 50.5328
497000 50.5337
498000 50.5384
499000 50.5411
500000 50.5285
501000 50.5279
502000 50.5269
503000 50.5266
504000 50.5286
505000 50.5203
506000 50.5276
507000 50.5217
508000 50.5177
509000 50.5267
510000 50.5267
511000 50.523
512000 50.52
513000 50.5268
514000 50.5163
515000 50.5134
516000 50.521
517000 50.5244
518000 50.5242
519000 50.5192
520000 50.5238
521000 50.51
522000 50.5015
523000 50.4973
524000 50.4967
525000 50.4995
526000 50.5056
527000 50.5139
528000 50.5063
529000 50.5057
530000 50.5035
531000 50.4972
532000 50.4898
533000 50.4861
534000 50.4798
535000 50.4857
536000 50.4761
537000 50.4867
538000 50.4914
539000 50.4868
540000 50.478
541000 50.4803
542000 50.4844
543000 50.4858
544000 50.4787
545000 50.4812
546000 50.4809
547000 50.4886
548000 50.4896
549000 50.5041
550000 50.4944
551000 50.5019
552000 50.4929
553000 50.502
554000 50.4985
555000 50.488
556000 50.4795
557000 50.4789
558000 50.4719
559000 50.4746
560000 50.4731
561000 50.4841
562000 50.4832
563000 50.4864
564000 50.4881
565000 50.4973
566000 50.4989
567000 50.508
568000 50.5038
569000 50.5049
570000 50.5005
571000 50.5155
572000 50.5256
573000 50.5324
574000 50.5291
575000 50.5336
576000 50.5399
577000 50.5389
578000 50.5406
579000 50.5369
580000 50.5393
581000 50.5383
582000 50.5407
583000 50.5419
584000 50.5436
585000 50.5502
586000 50.5641
587000 50.5672
588000 50.5654
589000 50.5621
590000 50.5612
591000 50.5554
592000 50.555
593000 50.5616
594000 50.5606
595000 50.5626
596000 50.557
597000 50.5632
598000 50.5624
599000 50.5636
600000 50.5664
601000 50.563
602000 50.5706
603000 50.57
604000 50.5752
605000 50.5759
606000 50.5753
607000 50.5746
608000 50.5731
609000 50.5789
610000 50.5819
611000 50.5779
612000 50.5755
613000 50.579
614000 50.5743
615000 50.5761
616000 50.5719
617000 50.5651
618000 50.5659
619000 50.5647
620000 50.5646
621000 50.5649
622000 50.5631
623000 50.5657
624000 50.5664
625000 50.5564
626000 50.5647
627000 50.5605
628000 50.558
629000 50.5637
630000 50.5644
631000 50.5654
632000 50.5597
633000 50.5572
634000 50.555
635000 50.5594
636000 50.5588
637000 50.5601
638000 50.5509
639000 50.5462
640000 50.5463
641000 50.5457
642000 50.5496
643000 50.552
644000 50.5529
645000 50.5533
646000 50.5594
647000 50.5628
648000 50.5633
649000 50.5595
650000 50.5636
651000 50.5713
652000 50.5734
653000 50.5748
654000 50.57
655000 50.5733
656000 50.5745
657000 50.5711
658000 50.5666
659000 50.5607
660000 50.5592
661000 50.5621
662000 50.5566
663000 50.5545
664000 50.5513
665000 50.5535
666000 50.5535
667000 50.5491
668000 50.5493
669000 50.5419
670000 50.5408
671000 50.5396
672000 50.5396
673000 50.5402
674000 50.5416
675000 50.5324
676000 50.5289
677000 50.5365
678000 50.5391
679000 50.535
680000 50.5397
681000 50.5361
682000 50.5372
683000 50.5415
684000 50.5367
685000 50.5327
686000 50.5339
687000 50.5317
688000 50.5305
689000 50.529
690000 50.5317
691000 50.5317
692000 50.5406
693000 50.5433
694000 50.5488
695000 50.5501
696000 50.5536
697000 50.565
698000 50.559
699000 50.5629
700000 50.5692
701000 50.57
702000 50.575
703000 50.5776
704000 50.5741
705000 50.578
706000 50.5722
707000 50.5697
708000 50.5625
709000 50.5663
710000 50.5703
711000 50.5634
712000 50.5632
713000 50.5615
714000 50.5642
715000 50.5631
716000 50.5612
717000 50.5628
718000 50.5667
719000 50.5655
720000 50.5644
721000 50.5654
722000 50.5609
723000 50.5643
724000 50.559
725000 50.5569
726000 50.5528
727000 50.5542
728000 50.5505
729000 50.5505
730000 50.549
731000 50.5515
732000 50.5544
733000 50.5547
734000 50.5606
735000 50.5612
736000 50.5609
737000 50.561
738000 50.5613
739000 50.5637
740000 50.566
741000 50.5641
742000 50.5694
743000 50.5642
744000 50.5589
745000 50.5606
746000 50.5594
747000 50.5633
748000 50.5674
749000 50.568
750000 50.5687
751000 50.5623
752000 50.5595
753000 50.56
754000 50.5594
755000 50.561
756000 50.5595
757000 50.5634
758000 50.5647
759000 50.564
760000 50.5652
761000 50.5634
762000 50.5672
763000 50.573
764000 50.5748
765000 50.5807
766000 50.575
767000 50.5765
768000 50.5762
769000 50.5764
770000 50.5787
771000 50.5796
772000 50.5812
773000 50.586
774000 50.585
775000 50.5877
776000 50.5857
777000 50.5818
778000 50.5848
779000 50.58
780000 50.5848
781000 50.5805
782000 50.5757
783000 50.5718
784000 50.5767
785000 50.5767
786000 50.5716
787000 50.5768
788000 50.5743
789000 50.5744
790000 50.575
791000 50.5739
792000 50.575
793000 50.5737
794000 50.5722
795000 50.574
796000 50.5691
797000 50.5667
798000 50.5647
799000 50.5654
800000 50.5581
801000 50.5633
802000 50.5635
803000 50.5582
804000 50.5545
805000 50.5542
806000 50.5528
807000 50.5519
808000 50.5554
809000 50.5599
810000 50.5562
811000 50.5585
812000 50.559
813000 50.5562
814000 50.5564
815000 50.553
816000 50.5583
817000 50.5604
818000 50.5635
819000 50.5674
820000 50.5722
821000 50.5694
822000 50.5685
823000 50.5713
824000 50.5775
825000 50.5775
826000 50.5779
827000 50.5764
828000 50.577
829000 50.5816
830000 50.5871
831000 50.5866
832000 50.5864
833000 50.5882
834000 50.5882
835000 50.5928
836000 50.5946
837000 50.5954
838000 50.592
839000 50.5938
840000 50.5948
841000 50.5954
842000 50.5968
843000 50.597
844000 50.5945
845000 50.5997
846000 50.5929
847000 50.5952
848000 50.5991
849000 50.5991
850000 50.597
851000 50.5985
852000 50.6007
853000 50.6007
854000 50.6036
855000 50.6043
856000 50.6063
857000 50.6035
858000 50.6029
859000 50.6018
860000 50.6016
861000 50.6059
862000 50.6041
863000 50.6044
864000 50.6043
865000 50.6061
866000 50.6053
867000 50.6043
868000 50.5998
869000 50.5963
870000 50.6006
871000 50.5969
872000 50.6
873000 50.5991
874000 50.5962
875000 50.597
876000 50.5974
877000 50.5979
878000 50.5976
879000 50.5986
880000 50.6001
881000 50.5954
882000 50.5979
883000 50.6017
884000 50.6034
885000 50.599
886000 50.5989
887000 50.5944
888000 50.5983
889000 50.5965
890000 50.6005
891000 50.6019
892000 50.6078
893000 50.6105
894000 50.6124
895000 50.6153
896000 50.6147
897000 50.6156
898000 50.6208
899000 50.6205
900000 50.6191
901000 50.6141
902000 50.6159
903000 50.6192
904000 50.6206
905000 50.6207
906000 50.6221
907000 50.622
908000 50.6225
909000 50.6212
910000 50.6209
911000 50.62
912000 50.6217
913000 50.6219
914000 50.6232
915000 50.6226
916000 50.6259
917000 50.6297
918000 50.6287
919000 50.6308
920000 50.6301
921000 50.629
922000 50.626
923000 50.6301
924000 50.6296
925000 50.6296
926000 50.6304
927000 50.6265
928000 50.6209
929000 50.6192
930000 50.6178
931000 50.6199
932000 50.6163
933000 50.6111
934000 50.6092
935000 50.6135
936000 50.6126
937000 50.6128
938000 50.6132
939000 50.6136
940000 50.6124
941000 50.6097
942000 50.6129
943000 50.6126
944000 50.6105
945000 50.6105
946000 50.6075
947000 50.6115
948000 50.6092
949000 50.6117
950000 50.61
951000 50.6079
952000 50.6029
953000 50.6058
954000 50.6079
955000 50.6051
956000 50.6037
957000 50.605
958000 50.6064
959000 50.6072
960000 50.6089
961000 50.6107
962000 50.6116
963000 50.6144
964000 50.61
965000 50.6145
966000 50.619
967000 50.6206
968000 50.6202
969000 50.6217
970000 50.6258
971000 50.6261
972000 50.6246
973000 50.6215
974000 50.6253
975000 50.6177
976000 50.6138
977000 50.6162
978000 50.6173
979000 50.6161
