# Time-averaged data for fix energyrun
# TimeStep v_U
202000 44.1754
203000 44.2466
204000 44.1356
205000 44.0991
206000 44.1042
207000 44.0876
208000 44.071
209000 44.0687
210000 44.0047
211000 43.9806
212000 43.9799
213000 43.9814
214000 43.9832
215000 43.9734
216000 43.9661
217000 43.9744
218000 43.9629
219000 43.9419
220000 43.9272
221000 43.933
222000 43.9361
223000 43.9419
224000 43.9263
225000 43.92
226000 43.9178
227000 43.9123
228000 43.9123
229000 43.92
230000 43.9262
231000 43.9377
232000 43.934
233000 43.9339
234000 43.9476
235000 43.9419
236000 43.9429
237000 43.9481
238000 43.9423
239000 43.9393
240000 43.9382
241000 43.939
242000 43.9369
243000 43.9382
244000 43.9368
245000 43.944
246000 43.9412
247000 43.9363
248000 43.9387
249000 43.9402
250000 43.9333
251000 43.9294
252000 43.924
253000 43.9247
254000 43.9279
255000 43.9267
256000 43.9297
257000 43.9322
258000 43.932
259000 43.9308
260000 43.9266
261000 43.9295
262000 43.9261
263000 43.9257
264000 43.9287
265000 43.9272
266000 43.9243
267000 43.9293
268000 43.9292
269000 43.9281
270000 43.9305
271000 43.9275
272000 43.9314
273000 43.9351
274000 43.9334
275000 43.9342
276000 43.9338
277000 43.9336
278000 43.9355
279000 43.9343
280000 43.9371
281000 43.9434
282000 43.9456
283000 43.9434
284000 43.9413
285000 43.9427
286000 43.9426
287000 43.9427
288000 43.9472
289000 43.9486
290000 43.9512
291000 43.9489
292000 43.9527
293000 43.951
294000 43.9527
295000 43.9486
296000 43.9494
297000 43.9491
298000 43.9501
299000 43.9489
300000 43.9501
301000 43.9522
302000 43.9532
303000 43.9579
304000 43.9584
305000 43.9569
306000 43.9551
307000 43.9505
308000 43.9534
309000 43.9542
310000 43.9535
311000 43.9506
312000 43.9535
313000 43.9519
314000 43.954
315000 43.9545
316000 43.9547
317000 43.9554
318000 43.9534
319000 43.9511
320000 43.9508
321000 43.9502
322000 43.9482
323000 43.949
324000 43.9503
325000 43.9492
326000 43.9507
327000 43.9517
328000 43.95
329000 43.9518
330000 43.9543
331000 43.9536
332000 43.9522
333000 43.9553
334000 43.9533
335000 43.9536
336000 43.9516
337000 43.9537
338000 43.9501
339000 43.9502
340000 43.9496
341000 43.9505
342000 43.9473
343000 43.9483
344000 43.9467
345000 43.9487
346000 43.9512
347000 43.9511
348000 43.9497
349000 43.9503
350000 43.9501
351000 43.9528
352000 43.9526
353000 43.9543
354000 43.9548
355000 43.9525
356000 43.9533
357000 43.9537
358000 43.9535
359000 43.9531
360000 43.9545
361000 43.9527
362000 43.9525
363000 43.9511
364000 43.9501
365000 43.9511
366000 43.9516
367000 43.9507
368000 43.9505
369000 43.9493
370000 43.9491
371000 43.9498
372000 43.9504
373000 43.9502
374000 43.95
375000 43.9505
376000 43.9501
377000 43.9492
378000 43.95
379000 43.949
380000 43.947
381000 43.9482
382000 43.9482
383000 43.9473
384000 43.9494
385000 43.9497
386000 43.9501
387000 43.9503
388000 43.952
389000 43.9528
390000 43.9532
391000 43.9527
392000 43.9546
393000 43.9552
394000 43.9556
395000 43.955
396000 43.9536
397000 43.9551
398000 43.9548
399000 43.9552
400000 43.954
401000 43.9534
402000 43.9527
403000 43.9547
404000 43.9554
405000 43.9535
406000 43.9539
407000 43.9525
408000 43.9534
409000 43.9543
410000 43.9548
411000 43.9546
412000 43.9541
413000 43.9555
414000 43.9554
415000 43.9555
416000 43.9548
417000 43.9542
418000 43.9549
419000 43.9555
420000 43.9546
421000 43.9551
422000 43.9549
423000 43.9562
424000 43.9549
425000 43.9544
426000 43.9545
427000 43.9553
428000 43.9537
429000 43.9549
430000 43.9542
431000 43.9552
432000 43.9556
433000 43.9541
434000 43.9539
435000 43.9558
436000 43.9559
437000 43.9552
438000 43.9557
439000 43.9567
440000 43.9564
441000 43.9553
442000 43.9547
443000 43.9552
444000 43.9551
445000 43.9559
446000 43.9558
447000 43.9559
448000 43.9554
449000 43.9568
450000 43.9567
451000 43.9562
452000 43.9565
453000 43.9564
454000 43.9575
455000 43.9571
456000 43.9563
457000 43.9576
458000 43.9579
459000 43.9582
460000 43.9596
461000 43.9584
462000 43.9587
463000 43.9592
464000 43.9587
465000 43.9589
466000 43.9583
467000 43.9587
468000 43.9587
469000 43.9597
470000 43.9594
471000 43.9603
472000 43.9602
473000 43.9599
474000 43.9604
475000 43.9601
476000 43.9609
477000 43.9607
478000 43.9614
479000 43.9612
480000 43.9615
481000 43.9601
482000 43.9606
483000 43.9598
484000 43.9607
485000 43.9614
486000 43.9613
487000 43.9603
488000 43.9596
489000 43.9597
490000 43.9595
491000 43.9592
492000 43.9595
493000 43.9585
494000 43.9585
495000 43.9582
496000 43.9583
497000 43.9587
498000 43.9585
499000 43.9594
500000 43.9588
501000 43.9595
502000 43.9598
503000 43.9594
504000 43.9593
505000 43.9594
506000 43.9597
507000 43.9597
508000 43.9598
509000 43.9601
510000 43.959
511000 43.9598
512000 43.9593
513000 43.9601
514000 43.9595
515000 43.9591
516000 43.959
517000 43.9593
518000 43.9595
519000 43.9589
520000 43.9583
521000 43.9582
522000 43.9582
523000 43.9575
524000 43.957
525000 43.957
526000 43.9566
527000 43.9562
528000 43.9573
529000 43.9562
530000 43.9552
531000 43.9561
532000 43.9554
533000 43.9552
534000 43.955
535000 43.9541
536000 43.9546
537000 43.9545
538000 43.9554
539000 43.9552
540000 43.9553
541000 43.9546
542000 43.9543
543000 43.9551
544000 43.9544
545000 43.9551
546000 43.954
547000 43.9547
548000 43.9554
549000 43.9563
550000 43.9562
551000 43.957
552000 43.956
553000 43.9554
554000 43.9555
555000 43.9558
556000 43.9553
557000 43.956
558000 43.9564
559000 43.9553
560000 43.9557
561000 43.9559
562000 43.9557
