# Time-averaged data for fix pressrun
# TimeStep v_P
202000 207.763
203000 207.075
204000 205.965
205000 205.325
206000 204.884
207000 204.68
208000 204.221
209000 204.03
210000 203.337
211000 203.129
212000 203.321
213000 203.22
214000 202.928
215000 202.685
216000 202.509
217000 202.314
218000 202.241
219000 202.056
220000 202.011
221000 202.161
222000 202.227
223000 202.276
224000 202.15
225000 202.022
226000 201.953
227000 201.964
228000 202.022
229000 202.11
230000 202.025
231000 202.065
232000 201.945
233000 202.025
234000 202.137
235000 202.143
236000 201.972
237000 202.074
238000 202.027
239000 201.959
240000 201.902
241000 201.888
242000 201.841
243000 201.874
244000 201.877
245000 201.886
246000 201.838
247000 201.832
248000 201.926
249000 201.997
250000 201.882
251000 201.81
252000 201.77
253000 201.679
254000 201.708
255000 201.743
256000 201.744
257000 201.706
258000 201.678
259000 201.662
260000 201.642
261000 201.68
262000 201.663
263000 201.732
264000 201.739
265000 201.729
266000 201.737
267000 201.825
268000 201.872
269000 201.877
270000 201.913
271000 201.913
272000 201.943
273000 201.998
274000 202.02
275000 201.978
276000 201.976
277000 201.961
278000 201.969
279000 201.999
280000 201.998
281000 202.054
282000 202.081
283000 202.079
284000 202.039
285000 202.074
286000 202.073
287000 202.11
288000 202.155
289000 202.152
290000 202.147
291000 202.11
292000 202.139
293000 202.105
294000 202.118
295000 202.1
296000 202.103
297000 202.068
298000 202.088
299000 202.075
300000 202.079
301000 202.133
302000 202.144
303000 202.181
304000 202.179
305000 202.172
306000 202.187
307000 202.166
308000 202.202
309000 202.203
310000 202.162
311000 202.139
312000 202.158
313000 202.172
314000 202.175
315000 202.181
316000 202.195
317000 202.222
318000 202.209
319000 202.199
320000 202.169
321000 202.148
322000 202.148
323000 202.144
324000 202.163
325000 202.14
326000 202.157
327000 202.157
328000 202.163
329000 202.173
330000 202.167
331000 202.168
332000 202.156
333000 202.161
334000 202.138
335000 202.137
336000 202.108
337000 202.126
338000 202.084
339000 202.072
340000 202.078
341000 202.079
342000 202.042
343000 202.052
344000 202.05
345000 202.051
346000 202.088
347000 202.073
348000 202.068
349000 202.08
350000 202.069
351000 202.101
352000 202.122
353000 202.135
354000 202.153
355000 202.15
356000 202.156
357000 202.175
358000 202.191
359000 202.186
360000 202.178
361000 202.193
362000 202.176
363000 202.159
364000 202.159
365000 202.167
366000 202.169
367000 202.174
368000 202.174
369000 202.158
370000 202.161
