# Time-averaged data for fix pressrun
# TimeStep v_P
202000 28.3586
203000 27.9576
204000 28.0796
205000 28.1898
206000 28.1766
207000 28.2279
208000 28.2306
209000 28.2738
210000 28.3787
211000 28.3693
212000 28.4456
213000 28.4067
214000 28.4014
215000 28.3545
216000 28.3181
217000 28.3719
218000 28.3806
219000 28.3662
220000 28.383
221000 28.3953
222000 28.3526
223000 28.3521
224000 28.3555
225000 28.3694
226000 28.411
227000 28.4021
228000 28.4224
229000 28.415
230000 28.4506
231000 28.4916
232000 28.4943
233000 28.4928
234000 28.518
235000 28.5315
236000 28.5356
237000 28.5292
238000 28.5391
239000 28.5423
240000 28.5312
241000 28.5255
242000 28.5434
243000 28.5231
244000 28.545
245000 28.5473
246000 28.5467
247000 28.5541
248000 28.5506
249000 28.5481
250000 28.5465
251000 28.5547
252000 28.5472
253000 28.548
254000 28.5613
255000 28.5534
256000 28.5497
257000 28.5526
258000 28.5515
259000 28.5386
260000 28.5407
261000 28.5267
262000 28.5355
263000 28.5348
264000 28.5423
265000 28.545
266000 28.5492
267000 28.5506
268000 28.5509
269000 28.5531
270000 28.551
271000 28.5646
272000 28.5656
273000 28.5658
274000 28.5591
275000 28.5548
276000 28.5489
277000 28.5561
278000 28.5609
279000 28.5637
280000 28.566
281000 28.5603
282000 28.5626
283000 28.5634
284000 28.5749
285000 28.5776
286000 28.5837
287000 28.5829
288000 28.5832
289000 28.5857
290000 28.5782
291000 28.5871
292000 28.5924
293000 28.6028
294000 28.5992
295000 28.6079
296000 28.6049
297000 28.6084
298000 28.6133
299000 28.617
300000 28.6169
301000 28.6178
302000 28.6141
303000 28.6054
304000 28.6013
305000 28.5914
306000 28.589
307000 28.5928
308000 28.5892
309000 28.5863
310000 28.5811
311000 28.5778
312000 28.5779
313000 28.5805
314000 28.5764
315000 28.5749
316000 28.5722
317000 28.5676
318000 28.5661
319000 28.5706
320000 28.5719
321000 28.5731
322000 28.5728
323000 28.5745
324000 28.5795
325000 28.5812
326000 28.5838
327000 28.5843
328000 28.5851
329000 28.5837
330000 28.5801
331000 28.5764
332000 28.5722
333000 28.569
334000 28.5664
335000 28.5659
336000 28.5655
337000 28.5683
338000 28.565
339000 28.5692
340000 28.571
341000 28.5662
342000 28.57
343000 28.5756
344000 28.5709
345000 28.5723
346000 28.5744
347000 28.5725
348000 28.5694
349000 28.5748
350000 28.5776
351000 28.5815
352000 28.5787
353000 28.575
354000 28.572
355000 28.5702
356000 28.5654
357000 28.561
358000 28.5598
359000 28.5605
360000 28.56
361000 28.5619
362000 28.5668
363000 28.5695
364000 28.5629
365000 28.5614
366000 28.565
367000 28.5667
368000 28.5662
369000 28.564
370000 28.566
371000 28.5691
372000 28.5689
373000 28.5686
374000 28.5711
375000 28.5709
376000 28.5737
377000 28.5807
378000 28.581
379000 28.5828
380000 28.584
381000 28.5872
382000 28.5866
383000 28.5867
384000 28.5867
385000 28.5888
386000 28.5892
387000 28.5926
388000 28.5922
