# Time-averaged data for fix pressrun
# TimeStep v_P
252000 1623.68
253000 1635.84
254000 1634.81
255000 1638.55
256000 1635.65
257000 1629.74
258000 1629.3
259000 1628.85
260000 1629.06
261000 1630.33
262000 1630.22
263000 1628.58
264000 1628.97
265000 1629.35
266000 1630.85
267000 1630.88
268000 1630.99
269000 1632.15
270000 1633.14
271000 1632.75
272000 1632.41
273000 1632.5
274000 1633.48
275000 1632.92
276000 1632.13
277000 1632.69
278000 1633.04
279000 1633.57
280000 1632.23
281000 1631.77
282000 1631.3
283000 1631.33
284000 1630.03
285000 1629.79
286000 1629.35
287000 1629.87
288000 1629.94
289000 1629.73
290000 1629.71
291000 1629.61
292000 1630.32
293000 1630.19
294000 1630.28
295000 1630.11
296000 1630.26
297000 1630.52
298000 1630.51
299000 1630.57
300000 1631.22
301000 1631.35
302000 1631.22
303000 1630.84
304000 1630.89
305000 1630.53
306000 1630.82
307000 1630.88
308000 1630.64
309000 1630.96
310000 1630.9
311000 1631.18
312000 1630.91
313000 1631.49
314000 1631.44
315000 1631.23
316000 1631.1
317000 1631.05
318000 1631.23
319000 1631.44
320000 1631.67
321000 1631.85
322000 1631.85
323000 1631.94
324000 1631.91
325000 1632.04
326000 1631.66
327000 1632.11
328000 1632.29
329000 1632.38
330000 1632.07
331000 1632.09
332000 1632.27
333000 1632.58
334000 1632.59
335000 1632.41
336000 1632.59
337000 1632.7
338000 1632.73
339000 1632.7
340000 1632.97
341000 1632.94
342000 1632.93
343000 1633.17
344000 1633.2
345000 1633.26
346000 1633.2
347000 1633.32
348000 1633.09
349000 1632.92
350000 1632.76
351000 1632.67
352000 1632.53
353000 1632.48
354000 1632.39
355000 1632.58
356000 1632.37
357000 1632.26
358000 1632.32
359000 1632.22
360000 1632.1
361000 1631.76
362000 1631.94
363000 1631.75
364000 1631.71
365000 1631.63
366000 1631.49
367000 1631.39
368000 1631.59
369000 1631.47
370000 1631.44
371000 1631.39
372000 1631.41
373000 1631.56
374000 1631.55
375000 1631.56
376000 1631.75
377000 1631.77
378000 1631.67
379000 1631.48
380000 1631.49
381000 1631.4
382000 1631.48
383000 1631.48
384000 1631.58
385000 1631.75
386000 1631.44
387000 1631.38
388000 1631.43
389000 1631.49
390000 1631.58
391000 1631.66
392000 1631.69
393000 1631.62
394000 1631.63
395000 1631.61
396000 1631.59
397000 1631.72
398000 1631.77
399000 1631.66
400000 1631.74
401000 1631.65
402000 1631.61
403000 1631.62
404000 1631.83
405000 1631.84
406000 1631.7
407000 1631.62
408000 1631.68
409000 1631.59
410000 1631.64
411000 1631.76
412000 1631.57
413000 1631.48
414000 1631.43
415000 1631.4
416000 1631.32
417000 1631.23
418000 1631.36
419000 1631.37
420000 1631.24
421000 1631.26
422000 1631.36
423000 1631.3
424000 1631.35
425000 1631.36
426000 1631.39
427000 1631.48
428000 1631.5
429000 1631.48
430000 1631.54
431000 1631.57
432000 1631.46
433000 1631.41
434000 1631.42
435000 1631.34
436000 1631.35
437000 1631.32
438000 1631.32
439000 1631.4
440000 1631.5
441000 1631.55
442000 1631.44
443000 1631.52
444000 1631.39
445000 1631.41
446000 1631.48
447000 1631.46
448000 1631.45
449000 1631.41
450000 1631.46
451000 1631.44
452000 1631.41
453000 1631.4
454000 1631.45
455000 1631.43
456000 1631.5
457000 1631.45
458000 1631.43
459000 1631.44
460000 1631.37
461000 1631.42
462000 1631.52
463000 1631.46
464000 1631.38
465000 1631.38
466000 1631.34
467000 1631.27
468000 1631.21
469000 1631.25
470000 1631.24
471000 1631.21
472000 1631.27
473000 1631.21
474000 1631.18
475000 1631.3
476000 1631.38
477000 1631.31
478000 1631.31
479000 1631.3
480000 1631.27
481000 1631.2
482000 1631.18
483000 1631.26
484000 1631.39
485000 1631.29
486000 1631.4
487000 1631.34
488000 1631.34
489000 1631.25
490000 1631.29
491000 1631.38
492000 1631.34
493000 1631.27
494000 1631.24
495000 1631.24
496000 1631.22
497000 1631.29
498000 1631.26
499000 1631.29
500000 1631.4
501000 1631.45
502000 1631.43
503000 1631.47
504000 1631.43
505000 1631.37
506000 1631.31
507000 1631.39
508000 1631.39
509000 1631.37
510000 1631.34
511000 1631.36
512000 1631.35
513000 1631.37
514000 1631.45
515000 1631.37
516000 1631.26
517000 1631.31
518000 1631.37
519000 1631.38
520000 1631.41
521000 1631.41
522000 1631.36
523000 1631.46
524000 1631.41
525000 1631.44
526000 1631.34
527000 1631.33
528000 1631.31
529000 1631.31
530000 1631.34
531000 1631.36
532000 1631.36
533000 1631.34
534000 1631.38
535000 1631.32
536000 1631.27
537000 1631.31
538000 1631.39
539000 1631.44
540000 1631.48
541000 1631.49
542000 1631.48
543000 1631.48
544000 1631.47
545000 1631.45
546000 1631.51
547000 1631.46
548000 1631.46
549000 1631.45
550000 1631.42
551000 1631.45
552000 1631.43
553000 1631.47
554000 1631.48
555000 1631.45
556000 1631.47
557000 1631.43
558000 1631.41
559000 1631.41
560000 1631.39
561000 1631.38
562000 1631.33
563000 1631.37
564000 1631.35
