# Time-averaged data for fix pressrun
# TimeStep v_P
202000 40.5338
203000 40.8608
204000 40.7391
205000 40.591
206000 40.599
207000 40.5608
208000 40.6021
209000 40.5854
210000 40.6213
211000 40.6257
212000 40.6066
213000 40.6403
214000 40.6335
215000 40.6066
216000 40.6204
217000 40.5577
218000 40.5693
219000 40.5916
220000 40.5616
221000 40.557
222000 40.5692
223000 40.5654
224000 40.5375
225000 40.5292
226000 40.5196
227000 40.5474
228000 40.541
229000 40.5344
230000 40.5361
231000 40.55
232000 40.541
233000 40.5475
234000 40.5601
235000 40.5526
236000 40.5275
237000 40.5389
238000 40.5392
239000 40.5339
240000 40.5357
241000 40.5338
242000 40.5226
243000 40.5241
244000 40.5133
245000 40.5165
246000 40.518
247000 40.5269
248000 40.5246
249000 40.521
250000 40.5179
251000 40.5318
252000 40.5366
253000 40.5416
254000 40.5418
255000 40.5392
256000 40.5438
257000 40.5448
258000 40.5502
259000 40.5501
260000 40.5542
261000 40.5511
262000 40.5534
263000 40.5502
264000 40.5481
265000 40.5411
266000 40.5467
267000 40.5507
268000 40.5534
269000 40.5566
270000 40.5607
271000 40.5678
272000 40.558
273000 40.5606
274000 40.5606
275000 40.5589
276000 40.565
277000 40.5671
278000 40.5614
279000 40.5587
280000 40.5565
281000 40.559
282000 40.5568
283000 40.557
284000 40.5595
285000 40.5629
286000 40.5691
287000 40.5723
288000 40.5653
289000 40.5751
290000 40.5749
291000 40.5718
292000 40.5715
293000 40.5731
294000 40.5737
295000 40.5748
296000 40.5673
297000 40.5657
298000 40.5701
299000 40.5676
300000 40.5703
301000 40.567
302000 40.564
303000 40.5666
304000 40.566
305000 40.5714
306000 40.5666
307000 40.5665
308000 40.564
309000 40.564
310000 40.5614
311000 40.5651
312000 40.5656
313000 40.5717
314000 40.5691
315000 40.5684
316000 40.567
317000 40.5613
318000 40.5644
319000 40.5607
320000 40.5625
321000 40.5617
322000 40.5599
323000 40.558
324000 40.5551
325000 40.5521
326000 40.5493
327000 40.55
328000 40.5535
329000 40.55
330000 40.548
331000 40.5466
332000 40.5509
333000 40.544
334000 40.5446
335000 40.5416
336000 40.542
337000 40.5424
338000 40.5456
339000 40.545
340000 40.5435
341000 40.5376
342000 40.5379
343000 40.5339
344000 40.5328
345000 40.5304
346000 40.5355
347000 40.539
348000 40.5386
349000 40.5403
350000 40.5363
351000 40.5406
352000 40.5425
353000 40.5366
354000 40.5383
355000 40.5404
356000 40.5335
357000 40.5322
358000 40.5334
359000 40.5344
360000 40.5334
361000 40.5334
362000 40.536
363000 40.5349
364000 40.5346
365000 40.5373
366000 40.5332
367000 40.5345
368000 40.5297
369000 40.5276
370000 40.5279
371000 40.5272
372000 40.5252
373000 40.5264
374000 40.525
375000 40.523
376000 40.5235
377000 40.521
378000 40.5185
379000 40.5175
380000 40.5167
381000 40.5198
382000 40.5204
383000 40.5211
384000 40.5215
385000 40.5199
386000 40.5211
387000 40.5215
388000 40.5243
389000 40.5255
390000 40.5251
391000 40.5206
392000 40.5208
393000 40.516
394000 40.5142
395000 40.5157
396000 40.5151
397000 40.5157
398000 40.5178
399000 40.5161
400000 40.5157
401000 40.5149
402000 40.5143
403000 40.5153
404000 40.5118
405000 40.513
406000 40.5126
407000 40.5127
408000 40.5124
409000 40.5157
410000 40.5165
411000 40.5136
412000 40.5124
413000 40.51
414000 40.5082
415000 40.5071
416000 40.5093
417000 40.5088
418000 40.5095
419000 40.5089
420000 40.5068
421000 40.509
422000 40.5088
423000 40.5095
424000 40.5108
425000 40.508
426000 40.5085
427000 40.5116
428000 40.5143
429000 40.514
430000 40.5145
431000 40.5144
432000 40.5146
433000 40.5115
434000 40.5132
435000 40.5135
436000 40.51
437000 40.5073
438000 40.5065
439000 40.5065
440000 40.5058
441000 40.5063
442000 40.5048
443000 40.505
444000 40.5064
445000 40.5053
446000 40.5052
447000 40.5078
448000 40.5047
449000 40.5041
450000 40.5021
451000 40.5019
452000 40.5045
453000 40.5068
454000 40.5085
455000 40.5092
456000 40.5078
457000 40.5071
458000 40.5078
459000 40.5083
460000 40.5084
461000 40.5086
462000 40.5073
463000 40.5089
464000 40.5081
465000 40.5055
466000 40.505
467000 40.5054
468000 40.5063
469000 40.5071
470000 40.5064
471000 40.5066
472000 40.507
473000 40.5054
474000 40.5047
475000 40.5046
476000 40.5028
477000 40.5041
478000 40.503
479000 40.5037
480000 40.5023
481000 40.5031
482000 40.5029
483000 40.5052
484000 40.5056
485000 40.5039
486000 40.5039
487000 40.5049
488000 40.5021
489000 40.5007
490000 40.5006
491000 40.5015
492000 40.5021
493000 40.5028
494000 40.5055
495000 40.5045
496000 40.5045
497000 40.5058
498000 40.5065
499000 40.5063
500000 40.5065
501000 40.5086
502000 40.5068
503000 40.5084
504000 40.5075
505000 40.5082
506000 40.5096
507000 40.5104
508000 40.5104
509000 40.5122
510000 40.5106
511000 40.5098
512000 40.5092
513000 40.5085
514000 40.5088
515000 40.5072
516000 40.5075
517000 40.5063
518000 40.5031
519000 40.5038
520000 40.5056
521000 40.5044
522000 40.5049
523000 40.5039
524000 40.5041
525000 40.5053
526000 40.506
527000 40.5079
528000 40.507
529000 40.5057
530000 40.506
531000 40.5057
532000 40.507
533000 40.5055
534000 40.506
535000 40.5067
536000 40.5075
537000 40.5069
538000 40.5068
539000 40.5068
540000 40.5052
541000 40.5041
542000 40.5033
543000 40.504
544000 40.5029
545000 40.5026
546000 40.5043
547000 40.5053
548000 40.5053
549000 40.5067
550000 40.5052
551000 40.5049
552000 40.5067
553000 40.5055
554000 40.5067
555000 40.5053
556000 40.5064
557000 40.5064
558000 40.5063
559000 40.5073
560000 40.5089
561000 40.5087
562000 40.509
563000 40.5102
564000 40.5099
565000 40.5089
566000 40.5076
567000 40.508
568000 40.5093
569000 40.5097
570000 40.5099
571000 40.5097
572000 40.5098
573000 40.509
574000 40.5103
575000 40.5097
576000 40.5088
577000 40.5086
578000 40.5079
579000 40.5095
580000 40.5087
581000 40.5097
582000 40.5107
583000 40.5102
584000 40.5116
585000 40.5132
586000 40.513
587000 40.5121
588000 40.5114
589000 40.5103
590000 40.5097
591000 40.508
592000 40.5075
593000 40.507
594000 40.5065
595000 40.5075
596000 40.5076
597000 40.508
598000 40.5082
599000 40.5083
600000 40.5087
601000 40.5105
602000 40.5118
603000 40.5105
604000 40.5098
605000 40.5093
606000 40.5087
607000 40.5103
608000 40.5096
609000 40.5099
610000 40.5108
611000 40.5104
612000 40.5098
613000 40.5104
614000 40.5099
615000 40.5098
616000 40.5089
617000 40.5086
618000 40.5092
619000 40.5096
620000 40.5087
621000 40.508
622000 40.5087
623000 40.5084
624000 40.5111
625000 40.5107
626000 40.5108
627000 40.5112
628000 40.5114
629000 40.511
630000 40.5101
631000 40.5093
632000 40.5091
633000 40.5087
634000 40.5087
635000 40.5081
636000 40.5083
637000 40.5071
