# Time-averaged data for fix energyrun
# TimeStep v_U
202000 -40.1616
203000 -40.1353
204000 -40.169
205000 -40.1867
206000 -40.1721
207000 -40.314
208000 -40.2527
209000 -40.2433
210000 -40.2112
211000 -40.232
212000 -40.2439
213000 -40.3165
214000 -40.3049
215000 -40.2864
216000 -40.2819
217000 -40.2991
218000 -40.3151
219000 -40.3124
220000 -40.3343
221000 -40.3253
222000 -40.3349
223000 -40.3737
224000 -40.398
225000 -40.4236
226000 -40.4123
227000 -40.4187
228000 -40.3892
229000 -40.3562
230000 -40.3541
231000 -40.3612
232000 -40.3703
233000 -40.3617
234000 -40.3595
235000 -40.357
236000 -40.3535
237000 -40.3437
238000 -40.3436
239000 -40.3422
240000 -40.3479
241000 -40.3556
242000 -40.3544
243000 -40.366
244000 -40.3756
245000 -40.378
246000 -40.3769
247000 -40.3778
248000 -40.3778
249000 -40.376
250000 -40.372
251000 -40.3756
252000 -40.3788
253000 -40.3798
254000 -40.3728
255000 -40.3673
256000 -40.3741
257000 -40.3832
258000 -40.3837
259000 -40.3828
260000 -40.3871
261000 -40.3925
262000 -40.4024
263000 -40.4012
264000 -40.3979
265000 -40.3953
266000 -40.3994
267000 -40.4009
268000 -40.3926
269000 -40.3934
270000 -40.3958
271000 -40.3956
272000 -40.4026
273000 -40.4026
274000 -40.4081
275000 -40.4021
276000 -40.3988
277000 -40.396
278000 -40.3959
279000 -40.4054
280000 -40.402
281000 -40.4018
282000 -40.3986
283000 -40.3993
284000 -40.3967
285000 -40.3985
286000 -40.3967
287000 -40.3993
288000 -40.3981
289000 -40.3959
290000 -40.3993
291000 -40.396
292000 -40.396
293000 -40.3945
294000 -40.3939
295000 -40.3979
296000 -40.3986
297000 -40.3977
298000 -40.3951
299000 -40.3903
300000 -40.3839
301000 -40.3835
302000 -40.381
303000 -40.3806
304000 -40.382
305000 -40.3827
306000 -40.3822
307000 -40.3825
308000 -40.3821
309000 -40.3826
310000 -40.3845
311000 -40.381
312000 -40.3808
313000 -40.3758
314000 -40.3709
315000 -40.3687
316000 -40.3721
317000 -40.3675
318000 -40.3717
319000 -40.3741
320000 -40.3723
321000 -40.3717
322000 -40.3724
323000 -40.3765
324000 -40.3787
325000 -40.3783
326000 -40.38
327000 -40.3841
328000 -40.3862
329000 -40.3897
330000 -40.3896
331000 -40.3905
332000 -40.3927
333000 -40.3918
334000 -40.3888
335000 -40.3872
336000 -40.3903
337000 -40.3925
338000 -40.3945
339000 -40.3909
340000 -40.3899
341000 -40.3869
342000 -40.383
343000 -40.3827
344000 -40.3851
345000 -40.3866
346000 -40.3859
347000 -40.3822
348000 -40.3824
349000 -40.3861
350000 -40.3861
351000 -40.3865
352000 -40.3841
353000 -40.3827
354000 -40.3816
355000 -40.3793
356000 -40.3769
357000 -40.3763
358000 -40.3789
359000 -40.3787
360000 -40.3776
361000 -40.3783
362000 -40.379
363000 -40.3779
364000 -40.3784
365000 -40.3776
366000 -40.3805
367000 -40.3812
368000 -40.384
369000 -40.3865
370000 -40.3909
371000 -40.3961
372000 -40.3961
373000 -40.4
374000 -40.4056
375000 -40.4097
376000 -40.4111
377000 -40.4098
378000 -40.4104
379000 -40.4076
380000 -40.4069
381000 -40.4079
382000 -40.408
383000 -40.407
384000 -40.408
385000 -40.4078
386000 -40.405
387000 -40.4052
388000 -40.4037
389000 -40.404
390000 -40.4059
391000 -40.404
392000 -40.4017
393000 -40.4022
394000 -40.406
395000 -40.4031
396000 -40.4013
397000 -40.3982
398000 -40.3975
399000 -40.3966
400000 -40.395
401000 -40.3971
402000 -40.3994
403000 -40.4005
404000 -40.4014
405000 -40.4005
406000 -40.3996
407000 -40.3974
408000 -40.3949
409000 -40.3953
410000 -40.3933
411000 -40.3912
412000 -40.3893
413000 -40.3859
414000 -40.3854
415000 -40.3824
416000 -40.3816
417000 -40.381
