# Time-averaged data for fix energyrun
# TimeStep v_U
202000 13.4245
203000 13.6101
204000 13.6263
205000 13.6809
206000 13.6677
207000 13.7571
208000 13.7245
209000 13.7032
210000 13.6654
211000 13.6431
212000 13.6239
213000 13.6168
214000 13.6443
215000 13.7049
216000 13.737
217000 13.7408
218000 13.7419
219000 13.7344
220000 13.7173
221000 13.7188
222000 13.6964
223000 13.6686
224000 13.6681
225000 13.6708
226000 13.7011
227000 13.7428
228000 13.744
229000 13.7634
230000 13.7535
231000 13.7443
232000 13.7347
233000 13.7034
234000 13.6716
235000 13.6449
236000 13.6257
237000 13.5819
238000 13.5578
239000 13.5292
240000 13.4986
241000 13.4958
242000 13.5024
243000 13.5111
244000 13.5225
245000 13.5266
246000 13.5408
247000 13.5468
248000 13.5534
249000 13.5584
250000 13.5652
251000 13.5704
252000 13.5855
253000 13.5837
254000 13.5957
255000 13.6054
256000 13.618
257000 13.6333
258000 13.6363
259000 13.6327
260000 13.6244
261000 13.6139
262000 13.6144
263000 13.6074
264000 13.6109
265000 13.6157
266000 13.6236
267000 13.6149
268000 13.6111
269000 13.6176
270000 13.6164
271000 13.6196
272000 13.6184
273000 13.6082
274000 13.6013
275000 13.5951
276000 13.5867
277000 13.5927
278000 13.5916
279000 13.5881
280000 13.5842
281000 13.5812
282000 13.581
283000 13.5823
284000 13.584
285000 13.5839
286000 13.5879
287000 13.5974
288000 13.6061
289000 13.6168
290000 13.6264
291000 13.6323
292000 13.639
293000 13.6475
294000 13.651
295000 13.6505
296000 13.6511
297000 13.6577
298000 13.6586
299000 13.6578
300000 13.6545
301000 13.6552
302000 13.6602
303000 13.663
304000 13.6627
305000 13.6653
306000 13.6687
307000 13.6714
308000 13.6711
309000 13.6752
310000 13.6789
311000 13.6845
312000 13.6913
313000 13.6975
314000 13.7029
315000 13.7057
316000 13.7082
317000 13.7107
318000 13.7121
319000 13.7142
320000 13.715
321000 13.7153
322000 13.7171
323000 13.7174
324000 13.7114
325000 13.7049
326000 13.7031
327000 13.7006
328000 13.6991
329000 13.7014
330000 13.706
331000 13.7103
332000 13.7139
333000 13.7152
334000 13.7193
335000 13.7215
336000 13.7286
337000 13.735
338000 13.7399
339000 13.7432
340000 13.7427
341000 13.7416
342000 13.7401
343000 13.7416
344000 13.7453
345000 13.7464
346000 13.7488
347000 13.7477
348000 13.75
349000 13.7535
350000 13.7533
351000 13.7556
352000 13.7631
353000 13.7693
354000 13.7743
355000 13.7821
356000 13.7904
357000 13.7954
358000 13.7984
359000 13.7987
360000 13.799
361000 13.7972
362000 13.7978
363000 13.7996
364000 13.8018
365000 13.8041
366000 13.8024
367000 13.7985
368000 13.7978
369000 13.8022
370000 13.8046
371000 13.8061
372000 13.8076
373000 13.8092
374000 13.8096
375000 13.8112
376000 13.8121
377000 13.812
378000 13.8111
379000 13.8097
380000 13.8073
381000 13.8048
382000 13.804
383000 13.8042
384000 13.8097
385000 13.8129
386000 13.8169
387000 13.8177
388000 13.8185
389000 13.8218
390000 13.8237
391000 13.8274
392000 13.8312
393000 13.8363
394000 13.8408
395000 13.8411
396000 13.8374
397000 13.8357
398000 13.8352
399000 13.8322
400000 13.8303
401000 13.8305
402000 13.8305
403000 13.8294
404000 13.8299
405000 13.8292
406000 13.8313
407000 13.8323
408000 13.8311
409000 13.8321
410000 13.8296
411000 13.8291
412000 13.8304
413000 13.8314
414000 13.831
415000 13.831
416000 13.8284
417000 13.8269
418000 13.8283
419000 13.8302
420000 13.8281
421000 13.826
422000 13.8226
423000 13.8233
424000 13.8221
425000 13.8216
426000 13.8231
427000 13.8242
428000 13.8244
429000 13.8237
430000 13.8261
431000 13.8274
432000 13.8262
433000 13.8272
434000 13.8316
435000 13.8369
436000 13.8388
437000 13.8427
438000 13.8432
439000 13.8444
440000 13.8505
441000 13.852
442000 13.8534
443000 13.8558
444000 13.8599
445000 13.862
446000 13.8649
447000 13.8682
448000 13.8728
449000 13.8792
450000 13.8848
451000 13.8875
452000 13.8908
453000 13.8943
454000 13.9006
455000 13.9061
456000 13.9133
457000 13.9216
458000 13.9263
459000 13.9342
460000 13.9402
461000 13.9453
462000 13.9497
463000 13.9549
464000 13.9591
465000 13.9646
466000 13.9698
467000 13.9732
468000 13.9766
469000 13.9813
470000 13.9844
471000 13.9882
472000 13.9951
473000 14.0001
474000 14.004
475000 14.006
476000 14.007
477000 14.008
478000 14.0089
479000 14.008
480000 14.0086
481000 14.0085
482000 14.0081
483000 14.0102
484000 14.0138
485000 14.0151
486000 14.0175
487000 14.0218
488000 14.0245
489000 14.0271
490000 14.0274
491000 14.0286
492000 14.0283
493000 14.0284
494000 14.0274
495000 14.0261
496000 14.0248
497000 14.0256
498000 14.0268
499000 14.0261
500000 14.028
501000 14.0297
502000 14.0321
503000 14.0355
504000 14.0387
505000 14.041
506000 14.0447
507000 14.0481
508000 14.0525
509000 14.0551
510000 14.0559
511000 14.0569
512000 14.057
513000 14.0565
514000 14.0546
515000 14.0548
516000 14.056
517000 14.0572
518000 14.0593
519000 14.0626
520000 14.0643
521000 14.0655
522000 14.0681
523000 14.0703
524000 14.0709
525000 14.0708
526000 14.0708
527000 14.0712
528000 14.0711
529000 14.0714
530000 14.0688
531000 14.0671
532000 14.0659
533000 14.0649
534000 14.0632
535000 14.0621
536000 14.0609
537000 14.0611
538000 14.0603
539000 14.0591
540000 14.0581
541000 14.0599
542000 14.0605
543000 14.0616
544000 14.0623
545000 14.0628
546000 14.0647
547000 14.0655
548000 14.0697
549000 14.0733
550000 14.0748
551000 14.0782
552000 14.0806
553000 14.0831
554000 14.0841
555000 14.0851
556000 14.0858
557000 14.0858
558000 14.0862
559000 14.0881
560000 14.0893
561000 14.0897
562000 14.089
563000 14.0892
564000 14.0895
565000 14.0913
566000 14.0911
567000 14.0916
568000 14.0923
569000 14.0937
570000 14.0929
571000 14.0943
572000 14.0971
573000 14.0998
574000 14.1023
575000 14.1034
576000 14.1043
577000 14.107
578000 14.1085
579000 14.1095
580000 14.1117
581000 14.114
582000 14.1162
583000 14.1194
584000 14.1219
585000 14.123
586000 14.1252
587000 14.128
588000 14.1324
589000 14.1357
590000 14.1369
591000 14.1383
592000 14.1407
593000 14.1425
594000 14.1436
595000 14.1457
596000 14.1481
597000 14.1516
598000 14.155
599000 14.1586
600000 14.1614
601000 14.1631
602000 14.1666
603000 14.1698
604000 14.1711
605000 14.1731
606000 14.1738
607000 14.1745
608000 14.1766
609000 14.1772
610000 14.1793
611000 14.1826
612000 14.1851
613000 14.188
614000 14.1897
615000 14.1901
616000 14.1908
617000 14.1907
618000 14.1921
619000 14.1924
620000 14.1915
621000 14.1907
622000 14.1894
623000 14.188
624000 14.1873
625000 14.187
626000 14.1875
627000 14.1892
628000 14.1889
629000 14.1904
630000 14.1912
631000 14.193
632000 14.1935
633000 14.1943
634000 14.1949
635000 14.196
636000 14.1963
637000 14.1971
638000 14.1981
639000 14.198
640000 14.1975
641000 14.1967
642000 14.1959
643000 14.1946
644000 14.1941
645000 14.1939
646000 14.195
647000 14.1964
648000 14.1974
649000 14.1973
650000 14.1989
651000 14.199
652000 14.2001
653000 14.2001
654000 14.1988
655000 14.1989
656000 14.1998
657000 14.2011
658000 14.2025
659000 14.2019
660000 14.2029
661000 14.2048
662000 14.2064
