# Time-averaged data for fix energyrun
# TimeStep v_U
202000 30.8203
203000 30.8362
204000 30.9538
205000 30.9426
206000 31.0695
207000 31.0038
208000 30.9914
209000 30.9772
210000 30.9937
211000 31.0539
212000 31.078
213000 31.0549
214000 31.0148
215000 31.0014
216000 30.9817
217000 30.9443
218000 30.9461
219000 30.9328
220000 30.8904
221000 30.8605
222000 30.8349
223000 30.8261
224000 30.8085
225000 30.7802
226000 30.7727
227000 30.7825
228000 30.7737
229000 30.7763
230000 30.7675
231000 30.7545
232000 30.7476
233000 30.7314
234000 30.7135
235000 30.7027
236000 30.6889
237000 30.6923
238000 30.6827
239000 30.6788
240000 30.6837
241000 30.6792
242000 30.6903
243000 30.7014
244000 30.7163
245000 30.7167
246000 30.7164
247000 30.716
248000 30.7036
249000 30.6927
250000 30.6854
251000 30.6831
252000 30.6921
253000 30.709
254000 30.7223
255000 30.7279
256000 30.7182
257000 30.7054
258000 30.6866
259000 30.6654
260000 30.6592
261000 30.6558
262000 30.6521
263000 30.6547
264000 30.6553
265000 30.6514
266000 30.6457
267000 30.6463
268000 30.6507
269000 30.655
270000 30.6552
271000 30.6537
272000 30.6506
273000 30.6489
274000 30.6446
275000 30.6419
276000 30.646
277000 30.6457
278000 30.6468
279000 30.6506
280000 30.6475
281000 30.6464
282000 30.6411
283000 30.6417
284000 30.6422
285000 30.6318
286000 30.6312
287000 30.6267
288000 30.6299
289000 30.6266
290000 30.6237
291000 30.6227
292000 30.6205
293000 30.6158
294000 30.6161
295000 30.6152
296000 30.6169
297000 30.6216
298000 30.6246
299000 30.6283
300000 30.6267
301000 30.6271
302000 30.63
303000 30.6261
304000 30.6268
305000 30.6234
306000 30.6234
307000 30.6263
308000 30.6252
309000 30.6241
310000 30.6217
311000 30.6159
312000 30.618
313000 30.616
314000 30.6183
315000 30.6202
316000 30.619
317000 30.6183
318000 30.6198
319000 30.6195
320000 30.6171
321000 30.6145
322000 30.6152
323000 30.612
324000 30.6146
325000 30.6146
326000 30.6089
327000 30.6067
328000 30.6058
329000 30.6078
330000 30.6104
331000 30.6101
332000 30.6071
333000 30.6081
334000 30.6086
335000 30.6071
336000 30.6083
337000 30.6081
338000 30.6074
339000 30.6062
340000 30.6032
341000 30.6003
342000 30.5965
343000 30.5957
344000 30.5947
345000 30.5908
346000 30.5872
347000 30.5815
348000 30.578
349000 30.5769
350000 30.5758
351000 30.575
352000 30.5698
353000 30.5668
354000 30.565
355000 30.5621
356000 30.5614
357000 30.5643
358000 30.5676
359000 30.5663
360000 30.5646
361000 30.5629
362000 30.5631
363000 30.5614
364000 30.5601
365000 30.5624
366000 30.5631
367000 30.563
368000 30.5603
369000 30.5591
370000 30.5597
371000 30.5589
372000 30.5574
373000 30.5589
374000 30.5597
375000 30.5609
376000 30.5626
377000 30.5643
378000 30.5657
379000 30.5646
380000 30.5649
381000 30.5656
382000 30.565
383000 30.5657
384000 30.5668
385000 30.5663
386000 30.5657
387000 30.5681
388000 30.5676
389000 30.5647
390000 30.5642
391000 30.5625
392000 30.5632
393000 30.5607
394000 30.5585
395000 30.5558
396000 30.5589
397000 30.5593
398000 30.5609
399000 30.5586
400000 30.5582
401000 30.5583
402000 30.5564
403000 30.5543
404000 30.5557
405000 30.5582
406000 30.5628
407000 30.5668
408000 30.5696
409000 30.5749
410000 30.5775
411000 30.5804
412000 30.5824
413000 30.5835
414000 30.5855
415000 30.5865
416000 30.5865
417000 30.5873
418000 30.5886
419000 30.59
420000 30.5887
421000 30.5872
422000 30.5871
423000 30.5889
424000 30.5881
425000 30.5885
426000 30.5893
427000 30.5876
428000 30.5878
429000 30.5859
430000 30.5854
431000 30.5867
432000 30.5856
433000 30.5859
434000 30.5873
435000 30.5889
436000 30.591
437000 30.5953
438000 30.5982
439000 30.6001
440000 30.6012
441000 30.6031
442000 30.6047
443000 30.6052
444000 30.6058
445000 30.6078
446000 30.6077
447000 30.6079
448000 30.61
449000 30.6105
450000 30.6105
451000 30.6104
452000 30.6093
453000 30.6086
454000 30.6083
455000 30.6106
456000 30.6119
457000 30.6122
458000 30.6131
459000 30.6153
460000 30.6166
461000 30.6188
462000 30.6203
463000 30.6212
464000 30.6229
465000 30.6235
466000 30.6253
467000 30.6253
468000 30.6259
469000 30.625
470000 30.624
471000 30.6243
472000 30.6252
473000 30.6262
474000 30.6252
475000 30.6252
476000 30.6251
477000 30.624
478000 30.6256
479000 30.6255
480000 30.6248
481000 30.6228
482000 30.6221
483000 30.6223
484000 30.6211
485000 30.6217
486000 30.6224
487000 30.6223
488000 30.6229
489000 30.6223
490000 30.6211
491000 30.6198
492000 30.62
493000 30.6194
494000 30.6196
495000 30.6187
496000 30.6184
497000 30.619
498000 30.6185
499000 30.6194
500000 30.6212
501000 30.6206
502000 30.6207
503000 30.6205
504000 30.6211
505000 30.6213
506000 30.6201
507000 30.6216
508000 30.6221
509000 30.6221
510000 30.6225
511000 30.6227
512000 30.6208
513000 30.6203
514000 30.6202
515000 30.6192
516000 30.619
517000 30.6178
518000 30.6174
519000 30.6179
520000 30.6166
521000 30.6169
522000 30.6173
523000 30.6184
524000 30.6172
525000 30.6164
526000 30.616
527000 30.6142
528000 30.6135
529000 30.6135
530000 30.6125
531000 30.6113
532000 30.6105
533000 30.6092
534000 30.61
535000 30.6101
536000 30.6091
537000 30.6088
538000 30.6091
539000 30.6093
540000 30.6098
541000 30.6099
542000 30.6103
543000 30.6095
544000 30.6077
545000 30.6076
546000 30.6079
547000 30.6077
548000 30.6069
549000 30.6061
550000 30.605
551000 30.6053
552000 30.6051
553000 30.6049
554000 30.6048
555000 30.6049
556000 30.6037
557000 30.603
558000 30.6031
559000 30.6013
560000 30.6009
561000 30.6007
562000 30.6005
563000 30.5997
564000 30.5985
565000 30.5979
566000 30.5976
567000 30.5977
568000 30.5974
569000 30.5961
570000 30.5957
571000 30.5963
572000 30.5973
573000 30.598
574000 30.5988
575000 30.5991
576000 30.6003
577000 30.601
578000 30.6011
579000 30.6021
580000 30.6016
581000 30.602
582000 30.6016
583000 30.602
584000 30.6016
585000 30.6022
586000 30.6027
587000 30.6037
588000 30.6025
589000 30.601
590000 30.5989
591000 30.5966
592000 30.5956
593000 30.5948
594000 30.5952
595000 30.5944
596000 30.5941
597000 30.5944
598000 30.5951
599000 30.5956
600000 30.5958
601000 30.596
602000 30.5963
603000 30.5957
604000 30.5947
605000 30.5943
606000 30.5935
607000 30.5921
608000 30.5907
609000 30.5892
610000 30.5882
611000 30.5882
612000 30.5877
613000 30.588
614000 30.5875
615000 30.5877
616000 30.5887
617000 30.5883
618000 30.5883
619000 30.5896
620000 30.5899
621000 30.5893
622000 30.5883
623000 30.5874
624000 30.5876
625000 30.5873
626000 30.5878
627000 30.5882
628000 30.5894
629000 30.5899
630000 30.5897
631000 30.5895
632000 30.5902
633000 30.5903
634000 30.5902
635000 30.59
636000 30.5899
637000 30.5894
638000 30.5909
639000 30.5916
640000 30.5916
641000 30.5922
642000 30.5929
643000 30.5936
644000 30.5931
645000 30.5942
646000 30.5945
647000 30.5955
648000 30.5959
649000 30.5963
650000 30.5973
651000 30.5977
652000 30.5986
653000 30.5992
654000 30.6
655000 30.6008
656000 30.6009
657000 30.5999
658000 30.6
659000 30.6003
660000 30.601
661000 30.6012
662000 30.601
663000 30.6003
664000 30.5998
665000 30.6003
666000 30.6004
667000 30.6005
668000 30.6013
669000 30.6018
670000 30.6017
671000 30.6018
672000 30.6027
673000 30.6026
674000 30.6027
675000 30.6028
676000 30.6024
677000 30.6033
678000 30.6045
679000 30.6056
680000 30.6065
681000 30.6064
682000 30.6066
683000 30.6061
684000 30.6051
685000 30.605
686000 30.605
687000 30.6051
688000 30.6056
689000 30.6064
690000 30.6067
691000 30.6069
692000 30.608
693000 30.6088
694000 30.6095
695000 30.6099
696000 30.6108
697000 30.6117
698000 30.6124
699000 30.6117
700000 30.6121
701000 30.6118
702000 30.6119
703000 30.611
704000 30.6116
705000 30.6112
706000 30.6115
707000 30.6111
708000 30.6123
709000 30.6133
710000 30.6136
711000 30.6124
712000 30.6124
713000 30.6122
714000 30.6134
715000 30.6142
716000 30.6132
717000 30.6138
718000 30.6144
719000 30.6145
720000 30.614
721000 30.6142
722000 30.6141
723000 30.6143
724000 30.6129
725000 30.6126
726000 30.6122
727000 30.6123
728000 30.6125
729000 30.6127
730000 30.6126
731000 30.6121
732000 30.6115
733000 30.6106
734000 30.6106
735000 30.611
736000 30.6113
737000 30.6114
738000 30.6102
739000 30.6105
740000 30.6108
741000 30.61
742000 30.6093
743000 30.6091
744000 30.6099
745000 30.6094
746000 30.6095
747000 30.6096
748000 30.6091
749000 30.6092
750000 30.6089
751000 30.609
752000 30.609
753000 30.6089
754000 30.6089
755000 30.6093
756000 30.6093
757000 30.6101
758000 30.6101
759000 30.6105
760000 30.6106
761000 30.6103
762000 30.61
763000 30.6096
764000 30.6098
765000 30.6096
766000 30.61
767000 30.6105
768000 30.6112
769000 30.612
770000 30.6136
771000 30.6153
772000 30.617
773000 30.6175
774000 30.6191
775000 30.6208
