# Time-averaged data for fix pressrun
# TimeStep v_P
202000 87.9646
203000 114.793
204000 110.977
205000 110.98
206000 112.964
207000 119.5
208000 118.356
209000 120.756
210000 121.678
211000 121.452
212000 121.696
213000 123.342
214000 121.788
215000 122.813
216000 122.626
217000 123.781
218000 123.347
219000 124.161
220000 123.273
221000 123.656
222000 124.78
223000 124.234
224000 125.121
225000 125.925
226000 125.546
227000 126.96
228000 126.499
229000 126.407
230000 126.513
231000 126.736
232000 126.168
233000 126.473
234000 127.09
235000 126.755
236000 126.88
237000 126.893
238000 126.667
239000 126.963
240000 127.431
241000 127.577
242000 127.169
243000 127.197
244000 127.387
245000 127.628
246000 127.99
247000 128.576
248000 128.651
249000 128.45
250000 128.089
251000 127.83
252000 127.585
253000 127.646
254000 127.477
255000 127.182
256000 127.073
257000 127.751
258000 127.987
259000 127.7
260000 127.48
261000 127.641
262000 127.113
263000 126.789
264000 126.424
265000 126.32
266000 126.471
267000 126.524
268000 126.719
269000 127.035
270000 127.102
271000 127.069
272000 127.217
273000 127.345
274000 127.43
275000 127.757
276000 127.761
277000 127.655
278000 127.869
279000 127.88
280000 127.795
281000 127.931
282000 128.003
283000 127.97
284000 128.338
285000 128.294
286000 128.092
287000 128.115
288000 128.08
289000 128.022
290000 128.443
291000 128.289
292000 128.111
293000 128.168
294000 128.274
295000 128.109
296000 127.974
297000 128.102
298000 127.985
299000 128.182
300000 128.038
301000 127.959
302000 128.186
303000 127.888
304000 128.037
305000 128.135
306000 128.145
307000 128.3
308000 128.132
309000 128.144
310000 127.944
311000 128.021
312000 128.056
313000 128.242
314000 128.13
315000 128.278
316000 128.506
317000 128.382
318000 128.33
319000 128.57
320000 128.496
321000 128.581
322000 128.749
323000 128.506
324000 128.394
325000 128.192
326000 128.312
327000 128.35
328000 128.405
329000 128.432
330000 128.365
331000 128.335
332000 128.333
333000 128.459
334000 128.287
335000 128.506
336000 128.543
337000 128.47
338000 128.406
339000 128.184
340000 128.054
341000 127.963
342000 127.955
343000 128.014
344000 127.872
