# Time-averaged data for fix energyrun
# TimeStep v_U
202000 50.0652
203000 50.2714
204000 50.2113
205000 50.3247
206000 50.3223
207000 50.4007
208000 50.4323
209000 50.4438
210000 50.464
211000 50.471
212000 50.5139
213000 50.4994
214000 50.4818
215000 50.4505
216000 50.4551
217000 50.4753
218000 50.4914
219000 50.5149
220000 50.5053
221000 50.4903
222000 50.4825
223000 50.5036
224000 50.4926
225000 50.4849
226000 50.4919
227000 50.4726
228000 50.4679
229000 50.4661
230000 50.4673
231000 50.4645
232000 50.4539
233000 50.448
234000 50.4445
235000 50.4398
236000 50.4425
237000 50.4428
238000 50.4367
239000 50.4324
240000 50.431
241000 50.4324
242000 50.433
243000 50.4346
244000 50.4292
245000 50.4194
246000 50.4134
247000 50.4061
248000 50.4052
249000 50.4096
250000 50.4087
251000 50.4115
252000 50.4039
253000 50.4
254000 50.3985
255000 50.3916
256000 50.397
257000 50.3931
258000 50.3907
259000 50.3833
260000 50.3823
261000 50.3794
262000 50.3856
263000 50.3899
264000 50.3886
265000 50.387
266000 50.392
267000 50.3935
268000 50.3963
269000 50.3949
270000 50.395
271000 50.3877
272000 50.3861
273000 50.3903
274000 50.3897
275000 50.3937
276000 50.3886
277000 50.3921
278000 50.3883
279000 50.3867
280000 50.379
281000 50.3784
282000 50.373
283000 50.3723
284000 50.3668
285000 50.3674
286000 50.3711
287000 50.3701
288000 50.368
289000 50.368
290000 50.371
291000 50.3691
292000 50.3675
293000 50.3671
294000 50.3648
295000 50.3678
296000 50.3755
297000 50.3737
298000 50.3749
299000 50.376
300000 50.3747
301000 50.3746
302000 50.3752
303000 50.376
304000 50.3735
305000 50.3737
306000 50.3741
307000 50.3713
308000 50.3736
309000 50.3715
310000 50.3716
311000 50.3709
312000 50.3698
313000 50.3668
314000 50.3684
315000 50.3669
316000 50.368
317000 50.3696
318000 50.3707
319000 50.3705
320000 50.3714
321000 50.3712
322000 50.3709
323000 50.3721
324000 50.3718
325000 50.3704
326000 50.3752
327000 50.3724
328000 50.3687
329000 50.3707
330000 50.3733
331000 50.3704
332000 50.3704
333000 50.3652
334000 50.3646
335000 50.3655
336000 50.3662
337000 50.3655
338000 50.3643
