# Time-averaged data for fix energyrun
# TimeStep v_U
202000 34.9934
203000 34.917
204000 34.9388
205000 34.9939
206000 35.008
207000 34.9265
208000 34.8626
209000 34.8838
210000 34.8905
211000 34.8542
212000 34.8859
213000 34.8631
214000 34.8998
215000 34.9168
216000 34.9309
217000 34.9339
218000 34.9573
219000 34.9595
220000 34.9592
221000 34.9658
222000 34.969
223000 34.966
224000 34.9919
225000 34.998
226000 34.9947
227000 34.997
228000 35.0092
229000 35.0196
230000 35.0267
231000 35.0285
232000 35.0314
233000 35.0416
234000 35.0641
235000 35.0687
236000 35.0831
237000 35.1069
238000 35.1201
239000 35.1321
240000 35.1323
241000 35.1351
242000 35.1413
243000 35.1407
244000 35.1415
245000 35.1513
246000 35.1518
247000 35.1605
248000 35.1615
249000 35.1661
250000 35.1727
251000 35.1736
252000 35.1835
253000 35.191
254000 35.1981
255000 35.2139
256000 35.2211
257000 35.2291
258000 35.2313
259000 35.2351
260000 35.2424
261000 35.2429
262000 35.2415
263000 35.2518
264000 35.2604
265000 35.2659
266000 35.2712
267000 35.279
268000 35.292
269000 35.2994
270000 35.2979
271000 35.3042
272000 35.3076
273000 35.305
274000 35.3083
275000 35.3157
276000 35.3173
277000 35.328
278000 35.3315
279000 35.3342
280000 35.3413
281000 35.3492
282000 35.3574
283000 35.3644
284000 35.3701
285000 35.3716
286000 35.3809
287000 35.3828
288000 35.3925
289000 35.3968
290000 35.4013
291000 35.4051
292000 35.4096
293000 35.4138
294000 35.4206
295000 35.4214
296000 35.4282
297000 35.4319
298000 35.4371
299000 35.4396
300000 35.4423
301000 35.4466
302000 35.451
303000 35.4602
304000 35.467
305000 35.4718
306000 35.4783
307000 35.4835
308000 35.4886
309000 35.4942
310000 35.5012
311000 35.5067
312000 35.5133
313000 35.517
314000 35.5245
315000 35.53
316000 35.5351
317000 35.5378
318000 35.5429
319000 35.5471
320000 35.5523
321000 35.5572
322000 35.5593
323000 35.5603
324000 35.5663
325000 35.5714
326000 35.5742
327000 35.5786
328000 35.5853
329000 35.5885
330000 35.5912
331000 35.5941
332000 35.597
333000 35.6028
334000 35.6048
335000 35.6098
336000 35.6133
337000 35.6186
338000 35.6241
339000 35.6283
340000 35.6332
341000 35.6405
342000 35.6498
343000 35.6554
344000 35.6637
345000 35.6702
346000 35.6752
347000 35.6795
348000 35.6839
349000 35.6871
350000 35.6921
351000 35.6968
352000 35.7017
353000 35.7055
354000 35.709
355000 35.7124
356000 35.7144
357000 35.7163
358000 35.72
359000 35.7242
360000 35.7242
361000 35.7265
362000 35.7283
363000 35.7285
364000 35.7335
365000 35.7369
366000 35.74
367000 35.7425
368000 35.7444
369000 35.7499
370000 35.7543
371000 35.7597
372000 35.7632
373000 35.7671
374000 35.7722
375000 35.7751
376000 35.78
377000 35.7822
378000 35.7845
379000 35.7857
380000 35.7896
381000 35.7923
382000 35.7968
383000 35.7982
384000 35.8007
385000 35.8062
386000 35.809
387000 35.8138
388000 35.8171
389000 35.8187
390000 35.8198
391000 35.8223
392000 35.8255
393000 35.8294
394000 35.8324
395000 35.8365
396000 35.8401
397000 35.8426
398000 35.8473
399000 35.8511
400000 35.8549
401000 35.8581
402000 35.8606
403000 35.8632
404000 35.8657
405000 35.8673
406000 35.8709
407000 35.8748
408000 35.8768
409000 35.8807
410000 35.8841
411000 35.8881
412000 35.8922
413000 35.8954
414000 35.8998
415000 35.9041
416000 35.9069
417000 35.9085
418000 35.9131
419000 35.9154
420000 35.9183
421000 35.9212
422000 35.9221
423000 35.9231
424000 35.9242
425000 35.9252
426000 35.9273
427000 35.9302
428000 35.9337
429000 35.9345
430000 35.938
431000 35.9411
432000 35.9434
433000 35.9476
434000 35.9486
435000 35.9506
436000 35.9537
437000 35.954
438000 35.9533
439000 35.9544
440000 35.9556
441000 35.9585
442000 35.9596
443000 35.9625
444000 35.965
445000 35.9665
446000 35.9667
447000 35.967
448000 35.9682
449000 35.9702
450000 35.9727
451000 35.9764
452000 35.9795
453000 35.9835
454000 35.9872
455000 35.9897
456000 35.9912
457000 35.995
458000 35.9966
459000 35.9994
460000 36.0014
461000 36.0039
462000 36.0058
463000 36.0083
464000 36.0107
465000 36.0122
466000 36.0143
467000 36.0166
468000 36.0182
469000 36.0191
470000 36.0197
471000 36.0219
472000 36.0235
473000 36.0242
474000 36.0237
475000 36.0231
476000 36.0235
477000 36.0224
478000 36.0237
479000 36.0231
480000 36.0242
481000 36.0244
482000 36.0255
483000 36.0243
484000 36.0241
485000 36.0256
486000 36.0269
487000 36.0274
488000 36.028
489000 36.0278
490000 36.0271
491000 36.0277
492000 36.028
493000 36.0299
494000 36.0305
495000 36.0308
496000 36.0316
497000 36.03
498000 36.0298
499000 36.0292
500000 36.0306
501000 36.0315
502000 36.0323
503000 36.0331
504000 36.0339
505000 36.0346
506000 36.0347
507000 36.0333
508000 36.0327
509000 36.0329
510000 36.0319
511000 36.0326
512000 36.0326
513000 36.0329
514000 36.0325
515000 36.0317
516000 36.032
517000 36.0311
518000 36.0318
519000 36.0331
520000 36.0343
521000 36.034
522000 36.0343
523000 36.035
524000 36.0359
525000 36.0356
526000 36.0367
527000 36.0377
528000 36.0387
529000 36.0397
530000 36.0415
531000 36.0412
532000 36.0422
533000 36.0427
534000 36.0437
535000 36.0438
536000 36.0461
537000 36.0478
538000 36.0499
539000 36.0511
540000 36.0529
541000 36.0559
542000 36.0576
543000 36.0596
544000 36.0615
545000 36.0622
546000 36.0636
547000 36.0636
548000 36.065
549000 36.0659
550000 36.0668
551000 36.0674
552000 36.0688
553000 36.0699
554000 36.0701
555000 36.0701
556000 36.0702
557000 36.0699
558000 36.071
559000 36.0716
560000 36.0721
561000 36.0731
562000 36.0751
563000 36.0756
564000 36.0764
565000 36.0781
566000 36.0782
567000 36.0794
568000 36.0814
569000 36.0821
570000 36.0831
571000 36.084
572000 36.0838
573000 36.0846
574000 36.0855
575000 36.085
576000 36.0851
577000 36.0855
578000 36.0861
579000 36.0868
580000 36.0872
581000 36.0878
582000 36.0887
583000 36.09
584000 36.0906
585000 36.0908
586000 36.0912
587000 36.0924
588000 36.0925
589000 36.0935
590000 36.094
591000 36.0947
592000 36.0942
593000 36.0948
594000 36.0953
595000 36.0945
596000 36.0959
597000 36.096
598000 36.0965
599000 36.0969
600000 36.0968
601000 36.0966
602000 36.0968
603000 36.0969
604000 36.0981
605000 36.0984
606000 36.0982
607000 36.0986
608000 36.0991
609000 36.099
610000 36.1004
611000 36.1006
612000 36.1019
613000 36.1033
614000 36.1041
615000 36.1048
616000 36.1051
617000 36.1051
618000 36.1053
619000 36.1061
620000 36.1064
621000 36.1071
622000 36.1082
623000 36.1092
624000 36.1093
625000 36.1093
626000 36.1098
627000 36.1098
628000 36.1097
629000 36.109
630000 36.1098
631000 36.1113
632000 36.1117
633000 36.1119
634000 36.1122
635000 36.1139
636000 36.1152
637000 36.1172
638000 36.1181
639000 36.1189
640000 36.1193
641000 36.1196
642000 36.1202
643000 36.1217
644000 36.1231
645000 36.1248
646000 36.1256
647000 36.1263
648000 36.1267
649000 36.1269
650000 36.1275
651000 36.1276
652000 36.1289
653000 36.1294
654000 36.1298
655000 36.1312
656000 36.1328
657000 36.1331
658000 36.1339
659000 36.1347
660000 36.1347
661000 36.1349
662000 36.1351
663000 36.1357
664000 36.1361
665000 36.1362
666000 36.1366
667000 36.1365
668000 36.1369
669000 36.1369
670000 36.1381
671000 36.1388
672000 36.1385
673000 36.1389
674000 36.1395
675000 36.1397
676000 36.1405
677000 36.1419
678000 36.1428
679000 36.1435
680000 36.1446
681000 36.1449
682000 36.145
683000 36.1453
684000 36.1459
685000 36.1461
686000 36.1465
687000 36.1474
688000 36.1483
689000 36.1492
690000 36.1497
691000 36.1513
692000 36.1522
693000 36.1528
694000 36.1528
695000 36.154
696000 36.1542
697000 36.1547
698000 36.1556
699000 36.1569
700000 36.1591
701000 36.1599
702000 36.1616
703000 36.1618
704000 36.1614
705000 36.1614
706000 36.1618
707000 36.1614
708000 36.1616
709000 36.1621
710000 36.1622
711000 36.1628
712000 36.1637
713000 36.1632
714000 36.1637
715000 36.1634
716000 36.1634
717000 36.1637
718000 36.1636
719000 36.1635
720000 36.1633
721000 36.1629
722000 36.163
723000 36.1634
724000 36.1636
725000 36.1634
726000 36.1638
727000 36.1637
728000 36.1641
729000 36.1645
730000 36.165
731000 36.1654
732000 36.166
733000 36.1669
734000 36.1678
735000 36.1681
736000 36.1687
737000 36.1698
738000 36.1707
739000 36.1718
740000 36.1718
741000 36.1725
742000 36.1726
743000 36.1732
744000 36.1733
745000 36.173
746000 36.1736
747000 36.1745
748000 36.1743
749000 36.1744
750000 36.1755
751000 36.1759
752000 36.1766
753000 36.1766
754000 36.1769
755000 36.1776
756000 36.1777
757000 36.1782
758000 36.1787
759000 36.179
760000 36.1798
761000 36.1805
762000 36.1805
763000 36.1815
764000 36.1821
765000 36.1824
766000 36.1835
767000 36.1847
768000 36.1855
769000 36.1867
770000 36.1879
771000 36.1889
772000 36.1893
773000 36.1897
774000 36.1904
775000 36.1905
776000 36.1911
777000 36.191
778000 36.1918
779000 36.1924
780000 36.1933
781000 36.1937
782000 36.1937
783000 36.1941
784000 36.1954
785000 36.1955
786000 36.1956
787000 36.1963
788000 36.1961
789000 36.1959
790000 36.196
791000 36.1961
792000 36.1961
793000 36.196
794000 36.1966
795000 36.1963
796000 36.1967
797000 36.197
798000 36.1967
799000 36.1968
800000 36.1968
801000 36.1969
802000 36.1977
803000 36.198
804000 36.1984
805000 36.1979
806000 36.1981
807000 36.1989
808000 36.1996
809000 36.1998
810000 36.2002
811000 36.2006
812000 36.2008
813000 36.2009
814000 36.2015
815000 36.2014
816000 36.2012
817000 36.2013
818000 36.2014
819000 36.2021
820000 36.2024
821000 36.2021
822000 36.2025
823000 36.2021
824000 36.2029
825000 36.2032
826000 36.2037
827000 36.204
828000 36.2038
829000 36.2044
830000 36.2054
831000 36.2059
832000 36.2068
833000 36.2074
834000 36.2079
835000 36.2083
836000 36.208
837000 36.2082
838000 36.2086
839000 36.2086
840000 36.2088
841000 36.2088
842000 36.2091
843000 36.2095
844000 36.21
845000 36.2107
846000 36.211
847000 36.2117
848000 36.2124
849000 36.2132
850000 36.2132
851000 36.214
852000 36.2139
853000 36.2143
854000 36.2141
855000 36.2143
856000 36.2146
857000 36.2152
858000 36.2151
859000 36.2152
860000 36.2146
861000 36.2148
862000 36.215
863000 36.2151
864000 36.2151
865000 36.2152
866000 36.2157
867000 36.2158
868000 36.2163
869000 36.2161
870000 36.2161
871000 36.2163
872000 36.2162
873000 36.2164
874000 36.2161
875000 36.2158
876000 36.2155
877000 36.216
878000 36.216
879000 36.2162
880000 36.2157
881000 36.215
882000 36.2146
883000 36.2145
884000 36.2143
885000 36.214
886000 36.2136
887000 36.2131
888000 36.2127
889000 36.2121
890000 36.2121
891000 36.2114
892000 36.212
893000 36.2122
894000 36.2121
895000 36.2121
896000 36.2122
897000 36.2122
898000 36.2124
899000 36.2126
900000 36.212
901000 36.2112
902000 36.2114
903000 36.2112
904000 36.2105
905000 36.211
906000 36.2105
907000 36.2102
908000 36.21
909000 36.2092
910000 36.2087
911000 36.2086
912000 36.208
913000 36.2081
914000 36.2076
915000 36.2076
916000 36.2074
917000 36.2068
918000 36.2064
919000 36.207
920000 36.2067
921000 36.2064
922000 36.2061
923000 36.2054
924000 36.2055
925000 36.2055
926000 36.2056
927000 36.2054
928000 36.2057
929000 36.206
930000 36.2061
931000 36.207
932000 36.2075
933000 36.2072
934000 36.2069
935000 36.207
936000 36.2068
937000 36.2071
938000 36.2071
939000 36.2069
940000 36.2064
941000 36.2066
942000 36.2071
943000 36.2071
944000 36.2064
945000 36.2062
946000 36.2059
947000 36.206
948000 36.206
949000 36.2058
950000 36.2059
951000 36.2063
952000 36.2069
953000 36.2071
954000 36.207
955000 36.2073
956000 36.2074
957000 36.2075
958000 36.2076
959000 36.2076
960000 36.208
961000 36.2084
962000 36.2088
963000 36.2093
964000 36.2093
965000 36.209
966000 36.2086
967000 36.2088
968000 36.2084
969000 36.2082
970000 36.2079
971000 36.2076
972000 36.2072
973000 36.2067
974000 36.2065
975000 36.2064
976000 36.2059
977000 36.2055
978000 36.2051
979000 36.2052
980000 36.2049
981000 36.2051
982000 36.2046
983000 36.2049
984000 36.2046
985000 36.2048
986000 36.2053
987000 36.2053
988000 36.205
989000 36.2053
990000 36.2054
991000 36.2051
992000 36.2053
993000 36.205
994000 36.2048
995000 36.2039
996000 36.2039
997000 36.2037
998000 36.2037
999000 36.2038
1000000 36.2039
1001000 36.2037
1002000 36.2039
1003000 36.204
1004000 36.2036
1005000 36.2037
1006000 36.2037
1007000 36.2035
1008000 36.2034
1009000 36.2034
1010000 36.2038
1011000 36.2039
1012000 36.2044
1013000 36.2044
1014000 36.2045
1015000 36.2047
1016000 36.2046
1017000 36.2047
1018000 36.2048
1019000 36.2046
1020000 36.2045
1021000 36.2043
1022000 36.2043
1023000 36.2046
1024000 36.2044
1025000 36.2043
1026000 36.2044
1027000 36.2045
1028000 36.2049
1029000 36.2046
1030000 36.205
1031000 36.2049
1032000 36.2048
1033000 36.2046
1034000 36.2047
1035000 36.2047
1036000 36.2043
1037000 36.2045
1038000 36.204
1039000 36.2044
1040000 36.2049
1041000 36.2049
1042000 36.2048
1043000 36.2054
1044000 36.2051
1045000 36.2054
1046000 36.205
1047000 36.2051
1048000 36.2057
1049000 36.2056
1050000 36.2062
1051000 36.2061
1052000 36.2059
1053000 36.2055
1054000 36.2054
1055000 36.2059
1056000 36.2055
1057000 36.2053
1058000 36.2056
1059000 36.2065
1060000 36.2065
1061000 36.2072
1062000 36.2074
1063000 36.207
1064000 36.2069
1065000 36.2074
1066000 36.2077
1067000 36.208
1068000 36.2083
1069000 36.2084
1070000 36.2083
1071000 36.208
1072000 36.2077
1073000 36.208
1074000 36.2083
1075000 36.2079
1076000 36.2077
1077000 36.2075
1078000 36.2081
1079000 36.2081
1080000 36.2086
1081000 36.2088
1082000 36.2096
1083000 36.2095
1084000 36.2101
1085000 36.2103
1086000 36.2104
1087000 36.211
1088000 36.2107
1089000 36.2111
1090000 36.2112
1091000 36.2115
1092000 36.2112
1093000 36.2112
1094000 36.2117
1095000 36.2119
1096000 36.2119
1097000 36.212
1098000 36.2123
1099000 36.2127
1100000 36.213
1101000 36.213
1102000 36.213
1103000 36.2131
1104000 36.2135
1105000 36.2136
1106000 36.2135
1107000 36.2137
1108000 36.2137
1109000 36.2136
1110000 36.214
1111000 36.2144
1112000 36.2146
1113000 36.2145
1114000 36.215
1115000 36.2155
1116000 36.2158
1117000 36.2164
1118000 36.2168
1119000 36.2165
1120000 36.2165
1121000 36.2166
1122000 36.2166
1123000 36.2168
1124000 36.2172
1125000 36.2175
1126000 36.2176
1127000 36.2178
1128000 36.2182
1129000 36.2184
1130000 36.2187
1131000 36.2186
1132000 36.2191
1133000 36.2192
1134000 36.2195
1135000 36.2199
1136000 36.2201
1137000 36.2201
1138000 36.2203
1139000 36.2205
1140000 36.2204
1141000 36.2207
1142000 36.2215
1143000 36.2216
1144000 36.2219
1145000 36.222
1146000 36.2215
1147000 36.2214
1148000 36.2212
1149000 36.2212
1150000 36.2215
1151000 36.2213
1152000 36.2212
1153000 36.2211
1154000 36.2208
1155000 36.2208
1156000 36.2208
1157000 36.2209
1158000 36.2209
1159000 36.221
1160000 36.2207
1161000 36.2204
1162000 36.2205
1163000 36.2202
1164000 36.2201
1165000 36.2199
1166000 36.2202
1167000 36.2204
1168000 36.2206
1169000 36.2206
1170000 36.221
1171000 36.2208
1172000 36.2208
1173000 36.2209
1174000 36.2206
1175000 36.2205
1176000 36.2202
1177000 36.2203
1178000 36.2206
1179000 36.2207
1180000 36.2212
1181000 36.2218
1182000 36.222
1183000 36.2221
1184000 36.2223
1185000 36.2228
1186000 36.223
1187000 36.2236
1188000 36.2236
1189000 36.2241
1190000 36.2242
1191000 36.224
1192000 36.2242
1193000 36.2244
1194000 36.2248
1195000 36.2251
1196000 36.2253
1197000 36.2253
1198000 36.226
1199000 36.2262
1200000 36.2267
1201000 36.2267
1202000 36.2271
1203000 36.2269
1204000 36.227
1205000 36.2272
1206000 36.2273
1207000 36.2274
1208000 36.2275
1209000 36.2275
1210000 36.2275
1211000 36.2277
1212000 36.2277
1213000 36.2276
1214000 36.2275
1215000 36.228
1216000 36.2284
1217000 36.2287
1218000 36.2287
1219000 36.2291
1220000 36.2293
1221000 36.2292
1222000 36.2295
1223000 36.2295
1224000 36.2299
1225000 36.2299
1226000 36.2302
1227000 36.2302
1228000 36.2306
1229000 36.2307
1230000 36.2307
1231000 36.2306
1232000 36.2312
1233000 36.2312
1234000 36.2312
1235000 36.2314
1236000 36.2312
1237000 36.2314
1238000 36.2316
1239000 36.2319
1240000 36.2324
1241000 36.2327
1242000 36.2325
1243000 36.233
1244000 36.233
1245000 36.2333
1246000 36.2334
1247000 36.234
1248000 36.2342
1249000 36.2343
1250000 36.2346
1251000 36.2348
1252000 36.2351
1253000 36.2354
1254000 36.2358
1255000 36.2359
1256000 36.236
1257000 36.2363
1258000 36.2363
1259000 36.2363
1260000 36.2366
1261000 36.2367
1262000 36.237
1263000 36.2372
1264000 36.2377
1265000 36.2375
1266000 36.2374
1267000 36.2371
1268000 36.2372
1269000 36.2374
1270000 36.2378
1271000 36.2382
1272000 36.2389
1273000 36.2391
1274000 36.2396
1275000 36.2399
1276000 36.2403
1277000 36.2401
1278000 36.2402
1279000 36.2401
1280000 36.2403
1281000 36.2408
1282000 36.2409
1283000 36.241
1284000 36.2411
1285000 36.2418
1286000 36.242
1287000 36.2421
1288000 36.2421
1289000 36.2421
1290000 36.2421
1291000 36.2419
1292000 36.2421
1293000 36.2421
1294000 36.2422
1295000 36.2421
1296000 36.242
1297000 36.2421
1298000 36.2421
1299000 36.2423
1300000 36.2424
1301000 36.2422
1302000 36.2422
1303000 36.2426
1304000 36.2422
1305000 36.2424
1306000 36.2424
1307000 36.2422
1308000 36.2419
1309000 36.2415
1310000 36.2413
1311000 36.2407
1312000 36.2405
1313000 36.2403
1314000 36.2403
1315000 36.2402
1316000 36.2405
1317000 36.2404
1318000 36.2401
1319000 36.2402
1320000 36.2403
1321000 36.2402
1322000 36.2401
1323000 36.2403
1324000 36.2406
1325000 36.2408
1326000 36.2404
1327000 36.2407
1328000 36.2408
1329000 36.2407
1330000 36.2406
1331000 36.2406
1332000 36.2405
1333000 36.2402
1334000 36.2401
1335000 36.2398
1336000 36.2399
1337000 36.2401
1338000 36.2404
1339000 36.2405
1340000 36.2402
1341000 36.2404
1342000 36.2407
1343000 36.2405
1344000 36.2406
1345000 36.241
1346000 36.2412
1347000 36.2414
1348000 36.2412
1349000 36.2415
1350000 36.2418
1351000 36.2419
1352000 36.2425
1353000 36.2426
1354000 36.2429
1355000 36.2434
1356000 36.2435
1357000 36.2439
1358000 36.244
1359000 36.244
1360000 36.2444
1361000 36.2442
1362000 36.2442
1363000 36.244
1364000 36.2439
1365000 36.2442
1366000 36.2442
1367000 36.2443
1368000 36.2443
1369000 36.2445
1370000 36.2448
1371000 36.2445
1372000 36.2446
1373000 36.2447
1374000 36.2449
1375000 36.2449
1376000 36.245
1377000 36.2454
1378000 36.2452
1379000 36.2452
1380000 36.2457
1381000 36.2455
1382000 36.2453
1383000 36.245
1384000 36.2451
1385000 36.2448
1386000 36.2448
1387000 36.2449
1388000 36.2448
1389000 36.2448
1390000 36.245
1391000 36.2451
1392000 36.2452
1393000 36.2454
1394000 36.2456
1395000 36.2457
1396000 36.2459
1397000 36.246
1398000 36.246
1399000 36.2462
1400000 36.2464
1401000 36.247
1402000 36.2469
1403000 36.2471
1404000 36.2473
1405000 36.2473
1406000 36.2472
1407000 36.2475
1408000 36.2476
1409000 36.2474
1410000 36.2474
1411000 36.2477
1412000 36.2476
1413000 36.2478
1414000 36.2482
1415000 36.2483
1416000 36.2481
1417000 36.2481
1418000 36.2483
1419000 36.2481
1420000 36.2477
1421000 36.2479
1422000 36.2482
1423000 36.248
1424000 36.2479
1425000 36.2479
1426000 36.2479
1427000 36.2481
1428000 36.2482
1429000 36.2483
1430000 36.2484
1431000 36.2483
1432000 36.2482
1433000 36.248
1434000 36.2479
1435000 36.2481
1436000 36.2479
1437000 36.2476
1438000 36.2476
1439000 36.2477
1440000 36.2478
1441000 36.2476
1442000 36.2475
1443000 36.2473
1444000 36.2473
1445000 36.2472
1446000 36.2473
1447000 36.2476
1448000 36.2477
1449000 36.2481
1450000 36.2483
1451000 36.2486
1452000 36.2486
1453000 36.2487
1454000 36.2486
1455000 36.2487
1456000 36.2488
1457000 36.249
1458000 36.2492
1459000 36.2495
1460000 36.2491
1461000 36.249
1462000 36.2491
1463000 36.2488
1464000 36.2488
1465000 36.2489
1466000 36.2489
1467000 36.2489
1468000 36.2488
1469000 36.2488
1470000 36.2488
1471000 36.2488
1472000 36.2485
1473000 36.2487
1474000 36.2486
1475000 36.2488
1476000 36.2487
1477000 36.2488
1478000 36.2485
1479000 36.2487
1480000 36.2489
1481000 36.2492
1482000 36.2496
1483000 36.2499
1484000 36.25
1485000 36.25
1486000 36.2501
1487000 36.2499
1488000 36.2499
1489000 36.2502
1490000 36.2503
1491000 36.2503
1492000 36.2504
1493000 36.2505
1494000 36.2506
1495000 36.2509
1496000 36.2507
1497000 36.2509
1498000 36.2508
1499000 36.2508
1500000 36.2508
1501000 36.2506
1502000 36.2504
1503000 36.2505
1504000 36.2507
1505000 36.2504
1506000 36.2505
1507000 36.2508
1508000 36.2508
1509000 36.2509
1510000 36.2509
1511000 36.2515
1512000 36.2517
1513000 36.2517
1514000 36.2519
1515000 36.2519
1516000 36.2517
1517000 36.2518
1518000 36.2519
1519000 36.2519
1520000 36.252
1521000 36.2521
1522000 36.2522
1523000 36.252
1524000 36.2519
1525000 36.2519
1526000 36.2517
1527000 36.2518
1528000 36.2519
1529000 36.2518
1530000 36.2519
1531000 36.252
1532000 36.2516
1533000 36.2513
1534000 36.2509
1535000 36.2507
1536000 36.2503
1537000 36.2499
1538000 36.2498
1539000 36.2495
1540000 36.2491
1541000 36.249
1542000 36.2489
1543000 36.2489
1544000 36.2487
1545000 36.2486
1546000 36.2486
1547000 36.2482
1548000 36.2479
1549000 36.2477
1550000 36.2477
1551000 36.2476
1552000 36.2478
1553000 36.2479
1554000 36.2476
1555000 36.2474
1556000 36.2475
1557000 36.2473
1558000 36.2472
1559000 36.247
1560000 36.247
1561000 36.2472
1562000 36.2473
1563000 36.2473
1564000 36.2475
1565000 36.2476
1566000 36.2478
1567000 36.2479
1568000 36.2484
1569000 36.2483
1570000 36.2487
1571000 36.2484
1572000 36.2484
1573000 36.2485
1574000 36.2487
1575000 36.2485
1576000 36.2487
1577000 36.2486
1578000 36.2486
1579000 36.2487
1580000 36.2486
1581000 36.2485
1582000 36.2481
1583000 36.248
1584000 36.2481
1585000 36.2482
1586000 36.2481
1587000 36.2482
1588000 36.2483
1589000 36.2481
1590000 36.2479
1591000 36.2479
1592000 36.2482
1593000 36.2483
1594000 36.2486
1595000 36.2486
1596000 36.2489
1597000 36.2491
1598000 36.2494
1599000 36.2495
1600000 36.2495
1601000 36.2497
1602000 36.2496
1603000 36.2499
1604000 36.2499
1605000 36.2498
1606000 36.2498
1607000 36.2497
1608000 36.2496
1609000 36.2496
1610000 36.2498
1611000 36.2497
1612000 36.2495
1613000 36.2495
1614000 36.2494
1615000 36.2491
1616000 36.2491
1617000 36.2488
1618000 36.2489
1619000 36.2489
1620000 36.2489
1621000 36.2489
1622000 36.2488
1623000 36.2488
1624000 36.2487
1625000 36.2487
1626000 36.2487
1627000 36.2489
1628000 36.249
1629000 36.2492
1630000 36.2491
1631000 36.2491
1632000 36.2491
1633000 36.2493
1634000 36.249
1635000 36.249
1636000 36.2486
1637000 36.2485
1638000 36.2486
1639000 36.2488
1640000 36.2487
1641000 36.2489
1642000 36.2489
1643000 36.2491
1644000 36.2492
1645000 36.2494
1646000 36.2493
1647000 36.2493
1648000 36.2492
1649000 36.2494
1650000 36.2496
1651000 36.2495
1652000 36.2498
1653000 36.2501
1654000 36.2503
1655000 36.2505
1656000 36.2506
1657000 36.2511
1658000 36.2514
1659000 36.2517
1660000 36.2518
1661000 36.2518
1662000 36.2518
1663000 36.252
1664000 36.2521
1665000 36.252
1666000 36.2519
1667000 36.2518
1668000 36.2518
1669000 36.252
1670000 36.252
1671000 36.252
1672000 36.252
1673000 36.252
1674000 36.2522
1675000 36.2522
1676000 36.2521
1677000 36.252
1678000 36.2519
1679000 36.2516
1680000 36.2517
1681000 36.2517
1682000 36.2514
1683000 36.2514
1684000 36.2518
1685000 36.2522
1686000 36.2522
1687000 36.2524
1688000 36.2523
1689000 36.2523
1690000 36.2523
1691000 36.2525
1692000 36.2526
1693000 36.2525
1694000 36.2525
1695000 36.2526
1696000 36.2529
1697000 36.2529
1698000 36.2531
1699000 36.2532
1700000 36.2535
1701000 36.2539
1702000 36.2542
1703000 36.2545
1704000 36.2545
1705000 36.2547
1706000 36.2548
1707000 36.255
1708000 36.255
1709000 36.2549
1710000 36.2549
1711000 36.2548
1712000 36.2548
1713000 36.2545
1714000 36.2547
1715000 36.2547
1716000 36.2548
1717000 36.2547
