# Time-averaged data for fix pressrun
# TimeStep v_P
202000 71.9591
203000 73.5322
204000 71.9925
205000 73.3897
206000 69.9672
207000 69.0474
208000 70.6183
209000 68.8999
210000 72.1482
211000 71.6444
212000 73.5508
213000 72.4091
214000 71.2505
215000 72.7531
216000 72.1734
217000 71.6414
218000 70.0122
219000 70.1829
220000 68.7734
221000 69.0205
222000 69.0519
223000 70.4831
224000 70.3583
225000 70.4914
226000 70.0246
227000 69.6647
228000 70.1274
229000 70.5077
230000 70.2839
231000 69.9564
232000 70.0876
233000 70.0142
234000 70.0256
235000 69.2913
236000 69.3111
237000 69.7434
238000 69.5328
239000 70.0726
240000 69.5791
241000 69.6741
242000 69.7994
243000 69.4794
244000 69.8761
245000 70.2119
246000 70.5365
247000 70.8352
248000 70.8428
249000 70.8928
250000 71.235
251000 71.0244
252000 70.5807
253000 70.6204
254000 70.7953
255000 71.1235
256000 71.0607
257000 71.1952
258000 71.1637
259000 71.1805
260000 71.781
261000 71.5848
262000 71.0747
263000 70.877
264000 70.9495
265000 71.3105
266000 71.3954
267000 71.795
268000 71.7603
269000 71.6448
270000 71.5037
271000 71.4126
272000 71.3519
273000 71.4754
274000 71.3545
275000 71.39
276000 71.2543
277000 71.6302
278000 71.3762
279000 70.9193
280000 70.9452
281000 70.9577
282000 70.6316
283000 70.943
284000 70.8783
285000 70.675
286000 70.9574
287000 70.7784
288000 70.453
289000 70.5982
290000 70.6596
291000 70.5551
292000 70.6467
293000 70.6461
294000 70.2164
295000 70.1557
296000 70.1473
297000 70.3267
298000 70.2255
299000 70.1909
300000 70.3071
301000 70.3751
302000 70.3071
303000 70.2216
304000 70.2055
305000 70.2244
306000 70.1148
307000 70.0304
308000 69.9537
309000 69.9357
310000 69.7633
311000 69.9771
312000 69.9385
313000 69.8308
314000 69.7997
315000 69.6872
316000 69.534
317000 69.3977
318000 69.5177
319000 69.5895
320000 69.7165
321000 69.7546
322000 69.5568
323000 69.5479
324000 69.6138
325000 69.4126
326000 69.5066
327000 69.5225
328000 69.5117
329000 69.5122
330000 69.5032
331000 69.3978
332000 69.2904
333000 69.2638
334000 69.2245
335000 69.1914
336000 69.1644
337000 69.1837
338000 69.4705
339000 69.4996
340000 69.4331
341000 69.5081
342000 69.4954
343000 69.548
344000 69.4723
345000 69.5548
346000 69.6183
347000 69.7205
348000 69.8478
349000 69.966
350000 69.9981
351000 70.0234
352000 70.125
353000 70.1074
354000 70.1209
355000 70.0436
356000 70.1159
357000 70.0602
358000 70.0527
359000 70.0465
360000 69.9321
361000 69.9931
362000 70.1229
363000 70.2843
364000 70.2591
365000 70.3295
366000 70.4041
367000 70.3596
368000 70.4055
369000 70.3624
370000 70.2685
371000 70.343
372000 70.4414
373000 70.3961
374000 70.2807
375000 70.212
376000 70.2171
377000 70.1851
378000 69.9961
379000 70.012
380000 70.1164
381000 70.0808
382000 70.1585
383000 70.3006
384000 70.3394
385000 70.5181
386000 70.4917
387000 70.5944
388000 70.5513
389000 70.4919
390000 70.5472
391000 70.5205
392000 70.4665
393000 70.5758
394000 70.5461
395000 70.6095
396000 70.6491
397000 70.6442
398000 70.6721
399000 70.629
400000 70.8398
401000 70.8349
402000 70.8218
403000 70.8613
404000 70.8793
405000 70.8875
406000 70.8361
407000 70.9536
408000 70.997
409000 71.0231
410000 70.9874
411000 70.9736
412000 71.0009
413000 71.0512
414000 71.023
415000 70.9546
416000 70.9019
417000 70.9472
418000 70.849
419000 70.8578
420000 70.8963
421000 70.9027
422000 70.9327
423000 70.942
424000 70.9371
425000 70.8447
426000 70.7923
427000 70.7039
428000 70.5398
429000 70.593
430000 70.5645
431000 70.6307
432000 70.6752
433000 70.6936
434000 70.6786
435000 70.7047
436000 70.6971
437000 70.6094
438000 70.5507
439000 70.5083
440000 70.5694
441000 70.6446
442000 70.7017
443000 70.6843
444000 70.7536
445000 70.7436
446000 70.7799
447000 70.8428
448000 70.8757
449000 70.9253
450000 70.8709
451000 70.8688
452000 70.8109
453000 70.8555
454000 70.8566
455000 70.8465
456000 70.8744
457000 70.9644
458000 70.9489
459000 70.9426
460000 70.9262
461000 70.8316
462000 70.8578
463000 70.809
464000 70.7421
465000 70.7182
466000 70.6608
467000 70.679
468000 70.711
469000 70.7776
470000 70.8285
471000 70.9337
472000 71.0217
473000 71.0411
474000 71.1132
475000 71.0828
476000 71.1179
477000 71.1039
478000 71.071
479000 71.0332
480000 71.0903
481000 71.1467
482000 71.173
483000 71.1513
484000 71.1662
485000 71.1034
486000 71.1148
487000 71.1409
488000 71.124
489000 71.1447
490000 71.1847
491000 71.2047
492000 71.1882
493000 71.2363
494000 71.2441
495000 71.2002
496000 71.1124
497000 71.0682
498000 71.0479
499000 71.085
500000 71.0955
501000 71.1229
502000 71.1783
503000 71.1529
504000 71.1499
505000 71.1655
506000 71.2128
507000 71.2151
508000 71.2016
509000 71.1975
510000 71.2137
511000 71.2221
512000 71.1047
513000 71.1511
514000 71.1213
515000 71.1604
516000 71.1813
517000 71.2341
518000 71.2055
519000 71.2227
520000 71.1788
521000 71.1974
522000 71.2138
523000 71.1526
524000 71.1272
525000 71.1399
526000 71.1576
527000 71.1538
528000 71.1601
529000 71.1578
530000 71.2321
531000 71.1733
532000 71.1575
533000 71.1986
534000 71.2007
535000 71.2085
536000 71.1192
537000 71.1022
538000 71.1559
539000 71.1175
540000 71.1338
541000 71.0438
542000 71.1223
543000 71.2313
544000 71.2745
545000 71.3526
546000 71.3457
547000 71.2856
548000 71.2881
549000 71.2617
550000 71.2918
551000 71.2479
552000 71.304
553000 71.3573
554000 71.4101
555000 71.4688
556000 71.4417
557000 71.429
558000 71.4831
559000 71.5073
560000 71.5086
561000 71.4559
562000 71.3704
563000 71.3376
564000 71.2828
565000 71.3113
566000 71.3386
567000 71.3324
568000 71.312
569000 71.2515
570000 71.1884
571000 71.163
572000 71.1738
573000 71.1547
574000 71.1575
575000 71.1558
576000 71.1898
577000 71.2333
578000 71.2288
579000 71.2081
580000 71.1937
581000 71.2043
582000 71.2328
583000 71.2655
584000 71.2917
585000 71.2442
586000 71.2353
587000 71.2039
588000 71.2208
589000 71.2196
590000 71.2066
591000 71.2337
592000 71.2206
593000 71.183
594000 71.2215
595000 71.1919
596000 71.1652
597000 71.154
598000 71.1139
599000 71.1144
600000 71.1163
601000 71.1055
602000 71.058
603000 71.0253
604000 71.078
605000 71.1166
606000 71.0651
607000 71.1125
608000 71.1207
609000 71.1142
610000 71.0803
611000 70.9938
612000 70.9296
613000 70.9372
614000 70.9661
615000 70.9456
616000 70.9143
617000 70.9532
618000 70.9495
619000 70.9773
620000 70.9365
621000 70.9317
622000 70.9499
623000 70.9243
624000 70.9457
625000 70.9314
626000 70.93
627000 70.9052
628000 70.8966
629000 70.8717
630000 70.8671
631000 70.8614
632000 70.8398
633000 70.8595
634000 70.8372
635000 70.8822
636000 70.8912
637000 70.8441
638000 70.8701
639000 70.8453
640000 70.8447
641000 70.8696
642000 70.87
643000 70.8525
644000 70.8802
645000 70.8812
646000 70.8665
647000 70.8592
648000 70.8622
649000 70.8655
650000 70.8512
651000 70.8292
652000 70.817
653000 70.8164
654000 70.8159
655000 70.8512
656000 70.8649
657000 70.8491
658000 70.8247
659000 70.8035
660000 70.7926
661000 70.7949
662000 70.8035
663000 70.7975
664000 70.8038
665000 70.7898
666000 70.7594
667000 70.8006
668000 70.8616
669000 70.8518
670000 70.8133
671000 70.8463
672000 70.8747
673000 70.8466
674000 70.8674
675000 70.8561
676000 70.8533
677000 70.8207
678000 70.7671
679000 70.7271
680000 70.7258
681000 70.6988
682000 70.7126
683000 70.734
684000 70.7549
685000 70.7206
686000 70.7345
687000 70.7137
688000 70.6771
689000 70.6409
690000 70.6181
691000 70.6282
692000 70.6568
693000 70.6635
694000 70.6749
695000 70.6919
696000 70.6574
697000 70.6005
698000 70.5848
699000 70.5949
700000 70.6248
701000 70.6029
702000 70.5947
703000 70.6215
704000 70.6279
705000 70.6521
706000 70.6549
707000 70.6407
708000 70.6568
709000 70.6785
710000 70.669
711000 70.704
