# Time-averaged data for fix energyrun
# TimeStep v_U
202000 45.1426
203000 44.9712
204000 44.8529
205000 44.9078
206000 44.8637
207000 44.8764
208000 44.8556
209000 44.8706
210000 44.8605
211000 44.8145
212000 44.8347
213000 44.84
214000 44.8218
215000 44.8053
216000 44.7933
217000 44.7973
218000 44.7831
219000 44.7942
220000 44.7917
221000 44.7817
222000 44.7878
223000 44.791
224000 44.7916
225000 44.7867
226000 44.7915
227000 44.799
228000 44.8159
229000 44.8001
230000 44.7954
231000 44.793
232000 44.7976
233000 44.7951
234000 44.7964
235000 44.812
236000 44.8166
237000 44.8093
238000 44.8233
239000 44.8211
240000 44.8123
241000 44.8117
242000 44.805
243000 44.8007
244000 44.8052
245000 44.8011
246000 44.8036
247000 44.7944
248000 44.7933
249000 44.7964
250000 44.8045
251000 44.8093
252000 44.8079
253000 44.8111
254000 44.8125
255000 44.8113
256000 44.8101
257000 44.8108
258000 44.809
259000 44.8064
260000 44.8087
261000 44.8049
262000 44.8091
263000 44.8051
264000 44.8099
265000 44.8063
266000 44.8044
267000 44.8057
268000 44.8008
269000 44.797
270000 44.8015
271000 44.8019
272000 44.8039
273000 44.7981
274000 44.8018
275000 44.7999
276000 44.797
277000 44.7996
278000 44.797
279000 44.7992
280000 44.7938
281000 44.7943
282000 44.795
283000 44.7958
284000 44.7999
285000 44.8
286000 44.7955
287000 44.7933
288000 44.7926
289000 44.7934
290000 44.7887
291000 44.7929
292000 44.7894
293000 44.7923
294000 44.7905
295000 44.7949
296000 44.7943
297000 44.7959
298000 44.797
299000 44.7951
300000 44.7936
301000 44.7915
302000 44.797
303000 44.7984
304000 44.8017
305000 44.8036
306000 44.8022
307000 44.8015
308000 44.8058
309000 44.8087
310000 44.8085
311000 44.8058
312000 44.8032
313000 44.8046
314000 44.8055
315000 44.8041
316000 44.804
317000 44.8075
318000 44.8057
319000 44.8041
320000 44.8042
321000 44.8053
322000 44.805
323000 44.8052
324000 44.805
325000 44.8057
326000 44.8073
327000 44.8061
328000 44.8047
329000 44.8052
330000 44.8063
331000 44.8068
332000 44.8082
333000 44.8093
334000 44.8108
335000 44.8117
336000 44.8121
337000 44.8103
338000 44.8092
339000 44.8102
340000 44.8117
341000 44.8134
342000 44.8126
343000 44.8102
344000 44.8122
345000 44.812
346000 44.8109
347000 44.8125
348000 44.8152
349000 44.8156
350000 44.8145
351000 44.8128
352000 44.8117
353000 44.8114
354000 44.8129
355000 44.8132
356000 44.8099
357000 44.8111
358000 44.81
359000 44.8083
360000 44.8098
361000 44.811
362000 44.8104
363000 44.8099
364000 44.8086
365000 44.807
366000 44.8058
367000 44.8066
368000 44.8089
369000 44.8086
370000 44.8069
371000 44.8071
372000 44.8061
373000 44.8083
374000 44.8085
375000 44.8087
376000 44.8074
377000 44.8073
378000 44.8087
379000 44.8085
380000 44.8077
381000 44.8065
382000 44.8042
383000 44.8056
384000 44.8048
385000 44.8051
386000 44.8031
387000 44.8055
388000 44.8048
389000 44.8052
390000 44.8042
391000 44.806
392000 44.8046
393000 44.8036
394000 44.8032
395000 44.8037
396000 44.8047
397000 44.8053
398000 44.8035
399000 44.8029
400000 44.804
401000 44.804
402000 44.8038
403000 44.8028
404000 44.8029
405000 44.8017
406000 44.8019
407000 44.8032
408000 44.8041
409000 44.8027
410000 44.8044
411000 44.8036
412000 44.8042
413000 44.8036
414000 44.8036
415000 44.8045
416000 44.8046
417000 44.8056
418000 44.8064
419000 44.8045
420000 44.8037
421000 44.803
422000 44.8036
423000 44.8035
424000 44.8051
425000 44.8041
426000 44.804
427000 44.8041
428000 44.8041
429000 44.8043
430000 44.8043
431000 44.8033
432000 44.8041
433000 44.8045
434000 44.8041
435000 44.804
436000 44.8048
437000 44.8049
438000 44.8059
439000 44.8065
440000 44.8051
441000 44.8041
442000 44.803
443000 44.8048
444000 44.8037
445000 44.8036
446000 44.8033
447000 44.8029
448000 44.8026
449000 44.8036
450000 44.8036
451000 44.8018
452000 44.8023
453000 44.8028
454000 44.8022
455000 44.8027
456000 44.8019
457000 44.8008
458000 44.8025
459000 44.8024
460000 44.8013
461000 44.8023
462000 44.8023
463000 44.8029
464000 44.802
465000 44.8027
466000 44.8024
467000 44.8032
468000 44.8025
469000 44.8037
470000 44.8036
471000 44.8038
472000 44.8046
473000 44.8061
474000 44.8067
475000 44.8068
476000 44.8073
477000 44.8074
478000 44.807
479000 44.8069
480000 44.8059
481000 44.8066
482000 44.8054
483000 44.8066
484000 44.8057
485000 44.8053
486000 44.8056
487000 44.806
