# Time-averaged data for fix energyrun
# TimeStep v_U
202000 46.4933
203000 46.4061
204000 46.3478
205000 46.2794
206000 46.2694
207000 46.237
208000 46.2922
209000 46.3125
210000 46.2688
211000 46.2802
212000 46.3001
213000 46.3178
214000 46.3408
215000 46.3243
216000 46.3181
217000 46.3361
218000 46.317
219000 46.3521
220000 46.3495
221000 46.3563
222000 46.3745
223000 46.3622
224000 46.3546
225000 46.3632
226000 46.3473
227000 46.3509
228000 46.3596
229000 46.3588
230000 46.3663
231000 46.3558
232000 46.3586
233000 46.3547
234000 46.3634
235000 46.3605
236000 46.3777
237000 46.3776
238000 46.3777
239000 46.378
240000 46.3899
241000 46.3977
242000 46.4055
243000 46.4025
244000 46.4096
245000 46.4124
246000 46.4181
247000 46.4117
248000 46.4142
249000 46.4111
250000 46.4136
251000 46.4139
252000 46.4181
253000 46.4154
254000 46.4219
255000 46.4173
256000 46.4197
257000 46.4219
258000 46.428
259000 46.4258
260000 46.4237
261000 46.4257
262000 46.4244
263000 46.4255
264000 46.4261
265000 46.42
266000 46.4228
267000 46.4254
268000 46.4221
269000 46.4246
270000 46.426
271000 46.4262
272000 46.4211
273000 46.4171
274000 46.4151
275000 46.409
276000 46.4074
277000 46.4037
278000 46.4076
279000 46.404
280000 46.3995
281000 46.3976
282000 46.4009
283000 46.4013
284000 46.4013
285000 46.4009
286000 46.398
287000 46.3995
288000 46.3967
289000 46.3973
290000 46.4
291000 46.3969
292000 46.3948
293000 46.3946
294000 46.3927
295000 46.3926
296000 46.3905
297000 46.3908
298000 46.3905
299000 46.3912
300000 46.3914
301000 46.392
302000 46.3894
303000 46.3879
304000 46.3891
305000 46.3905
306000 46.3904
307000 46.3928
308000 46.3932
309000 46.3945
310000 46.3943
311000 46.3967
312000 46.3985
313000 46.3991
314000 46.3974
315000 46.3947
316000 46.3943
317000 46.3975
318000 46.3947
319000 46.3971
320000 46.3981
321000 46.3995
322000 46.3971
323000 46.3953
324000 46.3981
325000 46.3975
326000 46.3969
327000 46.3973
328000 46.3974
329000 46.3966
330000 46.3962
331000 46.3958
332000 46.3956
333000 46.3965
334000 46.3975
335000 46.3996
336000 46.3986
337000 46.3994
338000 46.4012
339000 46.4035
340000 46.4048
341000 46.4048
342000 46.4051
343000 46.4064
344000 46.4061
345000 46.4064
346000 46.4091
347000 46.4084
348000 46.4079
349000 46.4057
350000 46.4066
351000 46.4078
352000 46.4065
353000 46.4089
354000 46.4086
355000 46.406
356000 46.4078
357000 46.4086
358000 46.4081
359000 46.4075
360000 46.4076
361000 46.4082
362000 46.4065
363000 46.4083
364000 46.4095
365000 46.4093
366000 46.4101
367000 46.4096
368000 46.4095
369000 46.4119
370000 46.4105
371000 46.4124
372000 46.411
373000 46.4114
374000 46.4122
375000 46.4137
376000 46.4144
377000 46.4159
378000 46.4162
379000 46.4158
380000 46.4177
381000 46.4163
382000 46.4165
383000 46.4148
384000 46.414
385000 46.4123
386000 46.4137
387000 46.4134
388000 46.4153
389000 46.4133
390000 46.4148
391000 46.413
392000 46.4127
393000 46.4124
394000 46.4129
395000 46.4124
396000 46.413
397000 46.4146
398000 46.4147
399000 46.4148
400000 46.4149
401000 46.4162
402000 46.4163
403000 46.4157
404000 46.4152
405000 46.4135
406000 46.4119
407000 46.4127
408000 46.4124
409000 46.4114
410000 46.4099
411000 46.4095
412000 46.4086
413000 46.4074
414000 46.4076
415000 46.4072
416000 46.407
417000 46.4056
418000 46.4064
419000 46.4049
420000 46.4062
421000 46.4063
422000 46.4065
423000 46.4066
424000 46.4064
425000 46.4068
426000 46.4069
427000 46.4083
428000 46.4088
429000 46.4086
430000 46.4071
431000 46.4071
432000 46.4056
433000 46.4062
434000 46.4059
435000 46.4032
436000 46.4041
437000 46.4046
438000 46.4041
439000 46.4028
