# Time-averaged data for fix pressrun
# TimeStep v_P
202000 69.137
203000 69.2137
204000 60.9281
205000 59.4071
206000 57.8672
207000 57.8332
208000 58.5107
209000 58.6909
210000 60.5562
211000 61.6165
212000 61.7629
213000 61.6378
214000 60.8028
215000 60.8693
216000 61.1782
217000 61.1411
218000 61.8655
219000 61.4108
220000 61.8038
221000 61.8752
222000 61.9395
223000 61.5427
224000 61.89
225000 62.218
226000 61.731
227000 61.7707
228000 61.5683
229000 61.8597
230000 61.7082
231000 61.6549
232000 61.6649
233000 61.8317
234000 62.2318
235000 62.2615
236000 62.1481
237000 62.1443
238000 61.6415
239000 61.5186
240000 61.5362
241000 61.7765
242000 61.6966
243000 61.4258
244000 61.2539
245000 61.5941
246000 61.4399
247000 61.2564
248000 61.1392
249000 61.3096
250000 61.1369
251000 61.3344
252000 61.5781
253000 61.395
254000 61.2774
255000 61.6273
256000 61.7192
257000 61.6551
258000 61.5667
259000 61.335
260000 61.1168
261000 61.1551
262000 61.0669
263000 61.3091
264000 61.3936
265000 61.7779
266000 61.7727
267000 61.5823
268000 61.5894
269000 61.7923
270000 61.8215
271000 61.9313
272000 61.8973
273000 61.8288
274000 61.6267
275000 61.7632
276000 61.5917
277000 61.6311
278000 61.6476
279000 61.6824
280000 61.6888
281000 62.0662
282000 62.1968
283000 62.0854
284000 61.8896
285000 61.8508
286000 61.8703
287000 61.7867
288000 61.6689
289000 61.5823
290000 61.8226
291000 61.8736
292000 61.9844
293000 62.0231
294000 62.0474
295000 61.9774
296000 61.9402
297000 62.0563
298000 61.914
299000 61.8383
300000 61.8219
301000 61.8575
302000 61.8331
303000 61.8511
304000 61.6622
305000 61.6215
306000 61.6018
307000 61.5966
308000 61.6278
309000 61.4141
310000 61.3095
311000 61.364
312000 61.2073
313000 61.1174
314000 61.0875
315000 61.2079
316000 61.1376
317000 61.1994
318000 61.043
319000 60.9876
320000 61.0384
321000 61.0288
322000 60.9321
323000 60.9263
324000 60.8335
325000 60.7782
326000 60.7567
327000 60.6995
328000 60.7165
329000 60.784
330000 60.7965
331000 60.8165
332000 60.9182
333000 60.9805
334000 61.028
335000 61.0139
336000 61.0125
337000 61.0098
338000 60.9726
339000 61.0226
340000 61.0036
341000 61.1373
342000 61.1173
343000 61.0917
344000 61.1207
345000 61.0755
346000 60.9986
347000 61.0725
348000 60.9825
349000 61.0042
350000 60.9387
351000 60.9315
352000 60.8848
353000 60.801
354000 60.7336
355000 60.6662
356000 60.6198
357000 60.6101
358000 60.629
359000 60.5822
360000 60.6386
361000 60.6781
362000 60.6426
363000 60.6295
364000 60.732
365000 60.6888
366000 60.5973
367000 60.5544
368000 60.5563
369000 60.6251
370000 60.6637
371000 60.6577
372000 60.6178
373000 60.6783
374000 60.5901
375000 60.5256
376000 60.5983
377000 60.5974
378000 60.5376
379000 60.6258
380000 60.62
381000 60.6468
382000 60.6249
383000 60.6248
384000 60.5549
385000 60.5283
386000 60.4228
387000 60.527
388000 60.52
389000 60.5759
390000 60.5881
391000 60.6194
392000 60.6544
393000 60.5914
394000 60.5609
395000 60.5947
396000 60.6422
397000 60.6765
398000 60.6439
399000 60.5914
400000 60.5375
401000 60.5455
402000 60.5749
403000 60.5982
404000 60.7053
405000 60.709
406000 60.7283
407000 60.7514
408000 60.7588
409000 60.7064
410000 60.7083
411000 60.7247
412000 60.7267
413000 60.7692
414000 60.7652
415000 60.773
416000 60.689
417000 60.6479
418000 60.6623
419000 60.7104
420000 60.7045
421000 60.7032
422000 60.6925
423000 60.73
424000 60.6986
425000 60.676
426000 60.6712
427000 60.6658
428000 60.6597
429000 60.6929
430000 60.6609
431000 60.665
432000 60.6654
433000 60.6511
434000 60.722
435000 60.7657
436000 60.7817
437000 60.7592
438000 60.7518
439000 60.7871
440000 60.8228
441000 60.8206
442000 60.9045
443000 60.9072
444000 60.9406
445000 61.0163
446000 60.9915
447000 61.019
448000 61.0053
449000 60.9854
450000 61.0141
451000 61.0245
452000 60.9944
453000 61.0074
454000 61.004
455000 60.9899
456000 60.9693
457000 60.9933
458000 61.0511
459000 60.9366
460000 60.9617
461000 60.9463
462000 60.9095
463000 60.9267
464000 60.9059
465000 60.9094
466000 60.9545
467000 60.9785
468000 61.0353
469000 61.0518
470000 61.0204
471000 61.0161
472000 61.0019
473000 60.9633
474000 60.9882
475000 60.9517
476000 60.9344
477000 60.9074
478000 60.8163
479000 60.8462
480000 60.8233
481000 60.8336
482000 60.7385
483000 60.7226
484000 60.649
485000 60.6688
486000 60.6965
487000 60.6624
488000 60.6668
489000 60.6575
490000 60.6263
491000 60.6078
492000 60.5949
493000 60.5161
494000 60.5542
495000 60.5008
496000 60.4661
497000 60.4924
498000 60.4783
499000 60.4596
500000 60.4722
501000 60.5365
502000 60.5842
503000 60.574
504000 60.5548
505000 60.5268
506000 60.5364
507000 60.4786
508000 60.4782
509000 60.4673
510000 60.4419
511000 60.4451
512000 60.404
513000 60.4144
514000 60.4551
515000 60.4666
516000 60.4551
517000 60.4341
518000 60.4026
519000 60.4397
520000 60.4484
521000 60.4125
522000 60.4786
523000 60.499
524000 60.4872
525000 60.4772
526000 60.4972
527000 60.4733
528000 60.4689
529000 60.4898
530000 60.5318
531000 60.5205
532000 60.4877
533000 60.4595
534000 60.4287
535000 60.3827
536000 60.3891
537000 60.3695
538000 60.3901
539000 60.4004
540000 60.3891
541000 60.388
542000 60.3246
543000 60.3304
544000 60.3366
545000 60.3433
546000 60.3186
547000 60.3138
548000 60.317
549000 60.3002
550000 60.2913
551000 60.3144
552000 60.34
553000 60.3288
554000 60.3784
555000 60.3752
556000 60.3784
557000 60.414
558000 60.4351
559000 60.4123
560000 60.4244
561000 60.4035
562000 60.3619
563000 60.3731
564000 60.4048
565000 60.384
566000 60.3355
567000 60.288
568000 60.3254
569000 60.2983
570000 60.2897
571000 60.2752
572000 60.3043
573000 60.3351
574000 60.3309
575000 60.2921
576000 60.2569
577000 60.2717
578000 60.2823
579000 60.2878
580000 60.2774
581000 60.2539
582000 60.2672
583000 60.2048
584000 60.1776
585000 60.1238
586000 60.1419
587000 60.1338
588000 60.1349
589000 60.1546
590000 60.1615
591000 60.1333
592000 60.0759
593000 60.0746
594000 60.0746
595000 60.0611
596000 60.0363
597000 60.0177
598000 60.0646
599000 60.018
600000 60.0345
601000 60.0379
602000 60.0058
603000 59.9741
604000 59.9549
605000 59.9485
606000 59.9183
607000 59.9205
608000 59.9432
609000 59.9556
610000 59.9529
611000 59.9381
612000 59.9539
613000 59.8775
614000 59.8862
615000 59.8722
616000 59.8444
617000 59.8583
618000 59.8654
619000 59.884
620000 59.8603
621000 59.8092
622000 59.7889
623000 59.7449
624000 59.7471
